None,date,ticker,adj_close
2906,2015-02-27,ABC,98.414673597559
2907,2015-02-26,ABC,98.625370641073
2908,2015-02-25,ABC,98.922261929661
2909,2015-02-24,ABC,98.615793502732
2910,2015-02-23,ABC,98.414673597559
2911,2015-02-20,ABC,97.66765680692
2912,2015-02-19,ABC,96.738674387792
2913,2015-02-18,ABC,96.403474545838
2914,2015-02-17,ABC,96.346011715789
2915,2015-02-13,ABC,96.097006118909
2916,2015-02-12,ABC,95.608572063491
2917,2015-02-11,ABC,94.290755149312
2918,2015-02-10,ABC,92.543215328335
2919,2015-02-09,ABC,91.254046607943
2920,2015-02-06,ABC,92.66735750141
2921,2015-02-05,ABC,91.998899646392
2922,2015-02-04,ABC,91.550077943737
2923,2015-02-03,ABC,91.330441791373
2924,2015-02-02,ABC,90.86252129286
2925,2015-01-30,ABC,90.767027313572
2926,2015-01-29,ABC,91.998899646392
2927,2015-01-28,ABC,92.027547840178
2928,2015-01-27,ABC,91.597824933381
2929,2015-01-26,ABC,91.530979147879
2930,2015-01-23,ABC,90.461446579849
2931,2015-01-22,ABC,89.907581499977
2932,2015-01-21,ABC,88.599313983727
2933,2015-01-20,ABC,88.274634454146
2934,2015-01-16,ABC,88.255535658289
2935,2015-01-15,ABC,87.281497069548
2936,2015-01-14,ABC,87.949954924566
2937,2015-01-13,ABC,87.51068261984
2938,2015-01-12,ABC,86.832675366892
2939,2015-01-09,ABC,88.809400738161
2940,2015-01-08,ABC,88.035899505925
2941,2015-01-07,ABC,87.83536214942
2942,2015-01-06,ABC,86.11647052223
2943,2015-01-05,ABC,85.648550023717
2944,2015-01-02,ABC,86.383853664237
2945,2014-12-31,ABC,86.097371726372
2946,2014-12-30,ABC,87.166904294402
2947,2014-12-29,ABC,87.501133221911
2948,2014-12-26,ABC,87.386540446765
2949,2014-12-24,ABC,87.472485028124
2950,2014-12-23,ABC,87.300595865405
2951,2014-12-22,ABC,87.797164557705
2952,2014-12-19,ABC,87.548880211555
2953,2014-12-18,ABC,87.166904294402
2954,2014-12-17,ABC,86.479347643525
2955,2014-12-16,ABC,85.400265677567
2956,2014-12-15,ABC,86.6034898166
2957,2014-12-12,ABC,86.880422356536
2958,2014-12-11,ABC,88.379677831363
2959,2014-12-10,ABC,86.823125968963
2960,2014-12-09,ABC,87.940405526637
2961,2014-12-08,ABC,88.389227229292
2962,2014-12-05,ABC,88.054998301783
2963,2014-12-04,ABC,87.806713955633
2964,2014-12-03,ABC,87.844911547349
2965,2014-12-02,ABC,87.892658536993
2966,2014-12-01,ABC,86.746730785533
2967,2014-11-28,ABC,86.947268142038
2968,2014-11-26,ABC,86.03052594087
2969,2014-11-25,ABC,86.250162093233
2970,2014-11-24,ABC,85.982778951226
2971,2014-11-21,ABC,84.741357220478
2972,2014-11-20,ABC,84.894147587339
2973,2014-11-19,ABC,85.29522230035
2974,2014-11-18,ABC,85.715395809219
2975,2014-11-17,ABC,84.999190964556
2976,2014-11-14,ABC,84.827301801837
2977,2014-11-13,ABC,85.066036750058
2978,2014-11-12,ABC,84.437821641464
2979,2014-11-11,ABC,83.695385604035
2980,2014-11-10,ABC,83.485980567837
2981,2014-11-07,ABC,82.553176315682
2982,2014-11-06,ABC,83.190909835012
2983,2014-11-05,ABC,83.5811646752
2984,2014-11-04,ABC,83.942864283178
2985,2014-11-03,ABC,82.714989298199
2986,2014-10-31,ABC,81.296746098494
2987,2014-10-30,ABC,80.754196686527
2988,2014-10-29,ABC,75.899807211029
2989,2014-10-28,ABC,75.814141514402
2990,2014-10-27,ABC,75.623773299677
2991,2014-10-24,ABC,74.510119243533
2992,2014-10-23,ABC,73.710572741686
2993,2014-10-22,ABC,72.939581472048
2994,2014-10-21,ABC,72.930063061312
2995,2014-10-20,ABC,71.854482648113
2996,2014-10-17,ABC,72.187627023883
2997,2014-10-16,ABC,71.407117343508
2998,2014-10-15,ABC,72.358958417136
2999,2014-10-14,ABC,72.939581472048
3000,2014-10-13,ABC,72.187627023883
3001,2014-10-10,ABC,73.196578561927
3002,2014-10-09,ABC,73.482130884016
3003,2014-10-08,ABC,74.138901224818
3004,2014-10-07,ABC,72.815842132477
3005,2014-10-06,ABC,73.786720027576
3006,2014-10-03,ABC,74.138901224818
3007,2014-10-02,ABC,73.168023329719
3008,2014-10-01,ABC,72.996691936466
3009,2014-09-30,ABC,73.577314991378
3010,2014-09-29,ABC,73.891422545675
3011,2014-09-26,ABC,73.691535920214
3012,2014-09-25,ABC,73.758164795367
3013,2014-09-24,ABC,74.281677385862
3014,2014-09-23,ABC,73.091876043828
3015,2014-09-22,ABC,73.463094062543
3016,2014-09-19,ABC,73.605870223587
3017,2014-09-18,ABC,73.415502008862
3018,2014-09-17,ABC,72.844397364685
3019,2014-09-16,ABC,73.396465187389
3020,2014-09-15,ABC,73.13946809751
3021,2014-09-12,ABC,73.386946776653
3022,2014-09-11,ABC,73.62490704506
3023,2014-09-10,ABC,74.205530099972
3024,2014-09-09,ABC,74.243603742917
3025,2014-09-08,ABC,74.557711297214
3026,2014-09-05,ABC,74.376861493225
3027,2014-09-04,ABC,73.62490704506
3028,2014-09-03,ABC,73.634425455796
3029,2014-09-02,ABC,73.434538830334
3030,2014-08-29,ABC,73.662980688005
3031,2014-08-28,ABC,73.025247168675
3032,2014-08-27,ABC,72.692102792905
3033,2014-08-26,ABC,73.025247168675
3034,2014-08-25,ABC,73.2156153834
3035,2014-08-22,ABC,72.911026239839
3036,2014-08-21,ABC,73.225133794136
3037,2014-08-20,ABC,73.158504918982
3038,2014-08-19,ABC,73.225133794136
3039,2014-08-18,ABC,72.911026239839
3040,2014-08-15,ABC,72.65402914996
3041,2014-08-14,ABC,72.930063061312
3042,2014-08-13,ABC,72.251577665582
3043,2014-08-12,ABC,71.947919866094
3044,2014-08-11,ABC,72.014345009732
3045,2014-08-08,ABC,71.577836922969
3046,2014-08-07,ABC,71.131839529971
3047,2014-08-06,ABC,72.147195297008
3048,2014-08-05,ABC,73.115104532875
3049,2014-08-04,ABC,73.81731319419
3050,2014-08-01,ABC,73.81731319419
3051,2014-07-31,ABC,72.982254245599
3052,2014-07-30,ABC,73.969142093933
3053,2014-07-29,ABC,73.655994988212
3054,2014-07-28,ABC,73.447230251064
3055,2014-07-25,ABC,72.868382570791
3056,2014-07-24,ABC,72.469831708963
3057,2014-07-23,ABC,70.277801968912
3058,2014-07-22,ABC,69.955165556957
3059,2014-07-21,ABC,69.025213546026
3060,2014-07-18,ABC,69.328871345514
3061,2014-07-17,ABC,68.98725632109
3062,2014-07-16,ABC,69.243467589408
3063,2014-07-15,ABC,68.98725632109
3064,2014-07-14,ABC,69.366828570449
3065,2014-07-11,ABC,69.252956895642
3066,2014-07-10,ABC,69.196021058238
3067,2014-07-09,ABC,69.252956895642
3068,2014-07-08,ABC,69.148574527068
3069,2014-07-07,ABC,69.281424814344
3070,2014-07-03,ABC,69.490189551491
3071,2014-07-02,ABC,69.31938203928
3072,2014-07-01,ABC,69.252956895642
3073,2014-06-30,ABC,68.949299096154
3074,2014-06-27,ABC,69.148574527068
3075,2014-06-26,ABC,69.006234933558
3076,2014-06-25,ABC,69.025213546026
3077,2014-06-24,ABC,68.84491672758
3078,2014-06-23,ABC,68.778491583942
3079,2014-06-20,ABC,68.569726846795
3080,2014-06-19,ABC,68.256579741073
3081,2014-06-18,ABC,68.417897947051
3082,2014-06-17,ABC,68.076282922627
3083,2014-06-16,ABC,67.867518185479
3084,2014-06-13,ABC,68.114240147563
3085,2014-06-12,ABC,67.810582348075
3086,2014-06-11,ABC,68.247090434839
3087,2014-06-10,ABC,68.332494190945
3088,2014-06-09,ABC,68.645641296666
3089,2014-06-06,ABC,68.79747019641
3090,2014-06-05,ABC,69.072660077196
3091,2014-06-04,ABC,69.898229719553
3092,2014-06-03,ABC,69.357339264215
3093,2014-06-02,ABC,69.471210939023
3094,2014-05-30,ABC,69.442743020321
3095,2014-05-29,ABC,69.537636082661
3096,2014-05-28,ABC,68.968277708622
3097,2014-05-27,ABC,68.70257713407
3098,2014-05-23,ABC,67.981389860287
3099,2014-05-22,ABC,67.706199979502
3100,2014-05-21,ABC,67.098884380526
3101,2014-05-20,ABC,66.225868207
3102,2014-05-19,ABC,65.874763876342
3103,2014-05-16,ABC,64.821450884369
3104,2014-05-15,ABC,64.052817079416
3105,2014-05-14,ABC,63.641464375061
3106,2014-05-13,ABC,63.215927094692
3107,2014-05-12,ABC,63.045712182545
3108,2014-05-09,ABC,62.014966325653
3109,2014-05-08,ABC,60.899113012688
3110,2014-05-07,ABC,61.031502388802
3111,2014-05-06,ABC,61.248999220991
3112,2014-05-05,ABC,61.561059893261
3113,2014-05-02,ABC,60.776180020582
3114,2014-05-01,ABC,61.343563061072
3115,2014-04-30,ABC,61.636710965326
3116,2014-04-29,ABC,60.511401268352
3117,2014-04-28,ABC,60.000756531911
3118,2014-04-25,ABC,59.414460723403
3119,2014-04-24,ABC,61.362475829089
3120,2014-04-23,ABC,61.315193909048
3121,2014-04-22,ABC,61.163891764917
3122,2014-04-21,ABC,61.277368373015
3123,2014-04-17,ABC,61.163891764917
3124,2014-04-16,ABC,61.419214133138
3125,2014-04-15,ABC,60.728898100541
3126,2014-04-14,ABC,61.003133236778
3127,2014-04-11,ABC,60.6816161805
3128,2014-04-10,ABC,61.466496053179
3129,2014-04-09,ABC,62.071704629702
3130,2014-04-08,ABC,60.6816161805
3131,2014-04-07,ABC,60.691072564508
3132,2014-04-04,ABC,61.51377797322
3133,2014-04-03,ABC,62.223006773833
3134,2014-04-02,ABC,62.014966325653
3135,2014-04-01,ABC,62.327026997923
3136,2014-03-31,ABC,62.024422709662
3137,2014-03-28,ABC,61.296281141032
3138,2014-03-27,ABC,60.624877876451
3139,2014-03-26,ABC,61.324650293056
3140,2014-03-25,ABC,61.050415156819
3141,2014-03-24,ABC,60.823461940622
3142,2014-03-21,ABC,61.296281141032
3143,2014-03-20,ABC,62.86604088639
3144,2014-03-19,ABC,63.234839862709
3145,2014-03-18,ABC,64.16156549551
3146,2014-03-17,ABC,64.379062327699
3147,2014-03-14,ABC,63.896786743281
3148,2014-03-13,ABC,64.104827191461
3149,2014-03-12,ABC,64.000806967371
3150,2014-03-11,ABC,64.624928311911
3151,2014-03-10,ABC,65.343613496533
3152,2014-03-07,ABC,65.192311352402
3153,2014-03-06,ABC,65.012640056247
3154,2014-03-05,ABC,65.145029432361
3155,2014-03-04,ABC,65.022096440255
3156,2014-03-03,ABC,63.830592055224
3157,2014-02-28,ABC,64.16156549551
3158,2014-02-27,ABC,64.312867639641
3159,2014-02-26,ABC,64.549277239846
3160,2014-02-25,ABC,64.984270904222
3161,2014-02-24,ABC,64.851881528108
3162,2014-02-21,ABC,64.68166661596
3163,2014-02-20,ABC,64.672210231952
3164,2014-02-19,ABC,64.407431479723
3165,2014-02-18,ABC,64.776230456042
3166,2014-02-14,ABC,64.303411255633
3167,2014-02-13,ABC,64.199391031543
3168,2014-02-12,ABC,63.836576124429
3169,2014-02-11,ABC,63.666948375649
3170,2014-02-10,ABC,62.545520480932
3171,2014-02-07,ABC,62.705724465892
3172,2014-02-06,ABC,61.735076792314
3173,2014-02-05,ABC,60.990599450444
3174,2014-02-04,ABC,61.263888601257
3175,2014-02-03,ABC,61.414668822395
3176,2014-01-31,ABC,63.34654040573
3177,2014-01-30,ABC,63.864847415893
3178,2014-01-29,ABC,63.384235461014
3179,2014-01-28,ABC,63.817728596787
3180,2014-01-27,ABC,62.960166089063
3181,2014-01-24,ABC,63.374811697193
3182,2014-01-23,ABC,65.627091250447
3183,2014-01-22,ABC,66.230212135
3184,2014-01-21,ABC,66.456382466707
3185,2014-01-17,ABC,66.465806230528
3186,2014-01-16,ABC,66.437534939065
3187,2014-01-15,ABC,66.484653758171
3188,2014-01-14,ABC,66.475229994349
3189,2014-01-13,ABC,66.541196341097
3190,2014-01-10,ABC,67.229131100041
3191,2014-01-09,ABC,67.266826155326
3192,2014-01-08,ABC,67.040655823618
3193,2014-01-07,ABC,66.390416119959
3194,2014-01-06,ABC,65.674210069552
3195,2014-01-03,ABC,65.909804165081
3196,2014-01-02,ABC,65.862685345975
3197,2013-12-31,ABC,66.258483426463
