Dates,ticker,return,momentum,dividend_yield,Industrials,United States,market_intercept,Healthcare,Technology,Utilities,Financial Services,Basic Materials,Consumer Defensive,Ireland,Energy,Communication Services,Consumer Cyclical,value,size,trading_activity,growth,leverage,profitability
2020-01-13,UNP,-0.001940749,0.960106372,-0.335639343,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.626324983,-0.671247852,-0.343627262,-0.803596589,0.921022908,0.792351046
2020-01-20,UNP,0.034295388,0.945062191,-0.341214726,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.630701556,-0.661833428,-0.409139419,-0.803899732,0.921022908,0.793124083
2020-01-27,UNP,-0.024282046,0.962485996,-0.341581361,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.642859624,-0.65789264,-0.29059003,-0.802529466,0.921022908,0.796975053
2020-02-03,UNP,-0.00092437,0.980473537,-0.349333026,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.647356447,-0.659770793,-0.515430312,-0.803458362,0.918931665,0.766908192
2020-02-10,UNP,0.012468764,1.003570633,-0.349087906,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.616428989,-0.665109942,-0.722550689,-0.802448963,0.918931665,0.782996552
2020-02-17,UNP,0.128481538,1.046495399,-0.352295468,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.599150133,-0.667104705,-0.73951341,-0.803295067,0.918931665,0.78199624
2020-02-24,UNP,0.017683467,1.009749239,-0.352315804,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.592907737,-0.669069271,-0.507793384,-0.803820114,0.918931665,0.714503665
2020-03-02,UNP,0.081661495,0.893197788,-0.360246156,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.600320019,-0.66795544,-0.290411566,-0.803916527,0.918931665,0.713992083
2020-03-09,UNP,0.199443431,0.972713447,-0.383466166,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.569708665,-0.757956159,-0.576270351,-0.845051885,0.868491459,0.656827314
2020-03-16,UNP,-0.165505799,0.879164849,-0.380612192,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.589712606,-0.600200011,-0.446619788,-0.899630595,0.881216367,0.628344165
2020-03-23,UNP,0.003457856,0.911822664,-0.37677956,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.562403649,-0.65601489,-0.409927041,-0.804788242,0.916193282,0.691287818
2020-03-30,UNP,-0.070756848,0.985210172,-0.370152556,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.596982431,-0.639817759,-0.565118298,-0.79727854,0.916193282,0.680040591
2020-04-06,UNP,-0.007769131,0.960448314,-0.378659164,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.53845387,-0.666904805,-0.50100766,-0.816317696,0.982215183,0.616576147
2020-04-13,UNP,-0.040531004,1.002635913,-0.366663969,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.540764601,-0.680257067,-0.587973831,-0.783199961,1.00473033,0.700472387
2020-04-20,UNP,-0.003517412,0.971954805,-0.373319262,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.526570321,-0.677508325,-0.628037384,-0.78127465,1.00473033,0.701315006
2020-04-27,UNP,-0.010289151,0.993011137,-0.374863033,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.520527399,-0.664979524,-0.163694696,-0.78078277,1.00473033,0.48123314
2020-05-04,UNP,0.045371211,0.968608303,-0.393458162,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.550825902,-0.595671969,-0.65538144,-0.718276073,0.981018496,1.044587761
2020-05-11,UNP,-0.088046655,0.253177659,-0.378455263,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.519554645,-0.663162954,-0.74991032,-0.779851775,0.999063099,0.578968955
2020-05-18,UNP,-0.028059871,-0.580598317,-0.389251025,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.523817958,-0.660092692,-0.671345184,-0.779211374,0.999063099,0.578912736
2020-05-25,UNP,-0.090057416,-0.572154382,-0.384643816,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.545660491,-0.650195128,-0.55946036,-0.77707454,0.999063099,0.571434804
2020-06-01,UNP,0.106365021,-0.623555392,-0.394006091,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.530532247,-0.655819094,-0.513766066,-0.776464077,0.999063099,0.571392216
2020-06-08,UNP,-0.00999938,-0.596839177,-0.381981787,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.545909127,-0.662838532,-0.356348865,-0.776185942,0.986659943,0.575370298
2020-06-15,UNP,0.031531744,-0.530130411,-0.397923332,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.531763483,-0.616091117,-0.532067901,-0.718573336,0.934039349,0.546433034
2020-06-22,UNP,-0.038832904,-0.473088488,-0.382897308,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.52846939,-0.66880765,-0.424981465,-0.776942125,0.986659943,0.574656152
2020-06-29,UNP,0.016037656,-0.477851215,-0.380542286,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.535919299,-0.669235528,-0.33963145,-0.77750238,0.986659943,0.546480644
2020-07-06,UNP,-0.085542906,-0.484548986,-0.374448814,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.562189483,-0.65594939,-0.454221946,-0.77884116,0.989274437,0.686154302
2020-07-13,UNP,0.028711706,-0.473533806,-0.390392883,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.551875849,-0.660246598,-0.609491923,-0.779427096,0.989274437,0.628021977
2020-07-20,UNP,0.015852936,-0.458791911,-0.38922788,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.584679194,-0.652380918,-0.328486694,-0.778524883,0.989274437,0.625652538
2020-07-27,UNP,-0.053790848,-0.532984792,-0.389078388,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.580559605,-0.662629908,-0.321658914,-0.781287329,0.989274437,0.653572579
2020-08-03,UNP,-0.047975161,-0.533432035,-0.388891471,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.579415239,-0.661027822,-0.517375225,-0.78235952,0.998407549,0.686346246
2020-08-10,UNP,0.00182541,-0.499880119,-0.393093465,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.546973487,-0.667839739,-0.847312534,-0.814280402,1.00656769,0.646338186
2020-08-17,UNP,-0.018412744,-0.430121934,-0.394216788,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.591232019,-0.653177653,-0.420280799,-0.779272657,0.998407549,0.682420457
2020-08-24,UNP,0.015658711,-0.414820132,-0.392837642,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.586409243,-0.649782121,-0.64616277,-0.779175603,0.998407549,0.682113796
2020-08-31,UNP,-0.024802306,-0.394323279,-0.391112024,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.581973172,-0.652651942,-0.948325714,-0.779104737,0.998407549,0.682020265
2020-09-07,UNP,-0.019508382,-0.389400659,-0.404680342,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.577667652,-0.658851784,-0.707042384,-0.778720554,0.999806717,0.682103692
2020-09-14,UNP,0.008292506,-0.323156,-0.403425046,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.601044047,-0.650666626,-0.82140644,-0.779033228,0.999806717,0.682103692
2020-09-21,UNP,0.009125494,-0.202281684,-0.404958958,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.608484991,-0.652117953,-0.595035204,-0.781075881,0.999806717,0.679376735
2020-09-28,UNP,-0.046908792,-0.610042793,-0.404433604,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.606969032,-0.64301209,-0.806275618,-0.781045176,0.999806717,0.678108672
2020-10-05,UNP,-0.019585323,-0.554486935,-0.402100206,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.535666623,-0.606022125,-0.632559998,-0.753481759,1.08902973,0.732630076
2020-10-12,UNP,0.109206585,-0.562684919,-0.413879035,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.545639343,-0.652768368,-0.56917151,-0.780840945,1.035648881,0.703430266
2020-10-19,UNP,0.059963727,-0.524970902,-0.393854008,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.553862828,-0.648469677,-0.683741688,-0.780085827,1.035648881,0.702644435
2020-10-26,UNP,-0.070169829,-0.631330479,-0.390537011,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.542896827,-0.685882133,-0.073169756,-0.781074291,1.035648881,0.675596276
2020-11-02,UNP,-0.067978669,-0.726466883,-0.387448882,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.539272677,-0.68503262,-0.191130293,-0.782846273,1.035648881,0.605138433
2020-11-09,UNP,0.000245776,-0.699657879,-0.39848168,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.536925095,-0.789744357,-0.366841768,-0.822108253,1.015195709,0.599157792
2020-11-16,UNP,-0.011001771,-0.754806481,-0.409213792,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.573848857,-0.621955272,-0.583324629,-0.742832536,0.988414656,0.703374899
2020-11-23,UNP,-0.006683334,-0.802211161,-0.3793301,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.545268939,-0.684755614,-0.650764925,-0.781987893,1.040176972,0.612032768
2020-11-30,UNP,0.01461735,-0.795398068,-0.375514498,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.535805247,-0.693770865,-0.639668721,-0.78194277,1.040176972,0.611808868
2020-12-07,UNP,-0.002655777,-0.775897893,-0.366576034,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.531559777,-0.697941433,-0.426329078,-0.782701841,1.056926614,0.610743443
2020-12-14,UNP,0.001031969,-0.74246137,-0.369718476,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.52118707,-0.701817344,-0.802442454,-0.784016473,1.056926614,0.618096293
2020-12-21,UNP,-0.023469943,-0.836479545,-0.371511818,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.527169068,-0.699454955,-0.675207829,-0.785210887,1.056926614,0.644467185
2020-12-28,UNP,-0.04965422,-0.827892693,-0.371780353,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.531074779,-0.697492275,-0.883833508,-0.785458189,1.056926614,0.651041118
2021-01-04,UNP,0.010197079,-0.860917331,-0.358274863,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.579926562,-0.657460799,-0.744293357,-0.762235073,1.12093056,0.616686401
2021-01-11,UNP,0.044705796,-0.946116067,-0.376269003,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.616246214,-0.702604525,-0.657391053,-0.78524266,1.037211895,0.610284461
2021-01-18,UNP,0.047759964,-0.894653798,-0.382086023,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.637714979,-0.704576112,-0.582640287,-0.785732027,1.037211895,0.618594194
2021-01-25,UNP,-0.033513218,-0.931686,-0.377815221,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.642508016,-0.718665145,-0.125408921,-0.78743065,1.037211895,0.608529251
2021-02-01,UNP,-0.042943143,-0.91772403,-0.369834274,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.630583432,-0.718185095,-0.448776721,-0.789203953,1.037211895,0.597257723
2021-02-08,UNP,0.019421729,-0.927660995,-0.381103592,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.619923007,-0.729581514,-0.602312396,-0.789958005,1.041306581,0.59233515
2021-02-15,UNP,0.014939234,-0.925936014,-0.362813847,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.636756846,-0.72231916,-0.590865042,-0.789960954,1.041306581,0.562257686
2021-02-22,UNP,-0.022648109,-0.950733942,-0.364308836,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.623584076,-0.731531273,-0.287932519,-0.793452878,1.041306581,0.562145603
2021-03-01,UNP,-0.020670779,-0.999178813,-0.358243389,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.629979663,-0.73424711,-0.560748978,-0.795187793,1.041306581,0.562145603
2021-03-08,UNP,0.015486678,-0.944209384,-0.366143233,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.626372198,-0.739274337,-0.597761493,-0.795790425,1.049703541,0.56688483
2021-03-15,UNP,-0.055903166,-0.983553803,-0.380206881,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.615851169,-0.682100073,-0.699151506,-0.880406944,0.994734264,0.530767144
2021-03-22,UNP,0.012231291,-1.235579441,-0.375477211,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.636227226,-0.738905078,-0.580404227,-0.797973357,1.049703541,0.555610645
2021-03-29,UNP,-0.013665725,-1.252134594,-0.368128692,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.650667993,-0.726899633,-0.219516921,-0.798813892,1.049703541,0.553292616
2021-04-05,UNP,0.002376879,-1.168210823,-0.375431442,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.602723854,-0.787682848,-0.588778989,-0.824870526,0.957407549,0.387749478
2021-04-12,UNP,-0.003719804,-1.303983181,-0.312800544,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.619328881,-0.815825407,-0.720653247,-0.837724157,0.947955856,0.381748679
2021-04-19,UNP,0.006507597,-1.612720176,-0.295405979,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.610010207,-0.744057604,-0.675952649,-0.800304567,1.004809666,0.382058786
2021-04-26,UNP,-0.032733179,-1.49213678,-0.289532109,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.612768756,-0.741536491,-0.157625226,-0.799970545,1.004809666,0.440189781
2021-05-03,UNP,0.007084524,-1.593956309,-0.309732098,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.64287533,-0.683585493,-0.448142277,-0.741281536,0.98798928,1.035295186
2021-05-10,UNP,0.028218459,0.599219602,-0.290413665,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.604592316,-0.74490519,-0.58833519,-0.797809217,1.002213974,0.477927518
2021-05-17,UNP,-0.014386782,2.406540167,-0.291136502,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.611279307,-0.744897112,-0.669592521,-0.797491023,1.002213974,0.477976842
2021-05-31,UNP,0.021632163,0.501389685,-0.260638299,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.660372812,-0.750136249,-0.263578696,-0.795685786,1.002213974,0.496178534
2021-06-07,UNP,0.029900889,0.170295646,-0.253135997,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.680527307,-0.751019322,-0.401107251,-0.794868321,1.025674172,0.499694054
2021-06-14,UNP,-0.029629775,0.139537817,-0.273719667,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.651162015,-0.699468931,-0.410295856,-0.738199838,0.968636663,0.460286259
2021-06-21,UNP,-0.015471532,0.402272182,-0.276878962,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.624666394,-0.747588965,-0.41715573,-0.794844632,1.074319391,0.466020227
2021-06-28,UNP,0.013575206,0.335398589,-0.260161702,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.669101499,-0.748070146,-0.344803848,-0.797805453,1.025674172,0.504236802
2021-07-05,UNP,0.014860184,0.318365285,-0.255823944,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.77548833,-0.749757423,-0.513308453,-0.797984,1.253482837,0.372260183
2021-07-12,UNP,-0.007889288,0.329006935,-0.254053736,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.757671262,-0.75264981,-0.000849144,-0.79730485,1.249792864,0.351914344
2021-07-19,UNP,0.006333904,0.37496133,-0.254808201,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.735985608,-0.753050076,-0.07206874,-0.798175709,1.249792864,0.350749405
2021-07-26,UNP,-0.007922484,0.270162078,-0.249735533,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.731394177,-0.759559892,-0.074844723,-0.796672431,1.249792864,0.373928145
2021-08-02,UNP,-0.032570356,-0.024128104,-0.250334084,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.722161948,-0.765222845,-0.430115502,-0.801312522,1.249792864,0.280564674
2021-08-09,UNP,0.018117412,0.124264621,-0.247119616,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.674966815,-0.778915953,-0.4306148,-0.838447831,1.26149833,0.299088225
2021-08-16,UNP,0.010244124,0.089726645,-0.260640963,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.730419392,-0.761973198,-0.387121975,-0.802080938,1.251067608,0.330810681
2021-08-23,UNP,0.02988711,0.026943614,-0.251237659,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.714124705,-0.758507504,-0.587950669,-0.798078663,1.251067608,0.326376944
2021-08-30,UNP,0.028991925,0.080455174,-0.240514939,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.709949659,-0.7676236,-0.310518247,-0.798264446,1.251067608,0.326376944
2021-09-06,UNP,0.030743048,-2.184169346,-0.238112036,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.683966455,-0.774021262,0.545002431,-0.79844466,1.248972778,0.326953911
2019-04-08,DUK,0.014589103,-0.586403232,-0.563184949,0,1,1,1,0,0,0,0,0,0,0,0,0,0.162130719,-0.341728734,0.248453228,-0.759106322,0.661477797,-0.891385656
2019-04-15,DUK,-0.013150842,-0.563848179,-0.550612147,0,1,1,1,0,0,0,0,0,0,0,0,0,0.196878418,-0.299127446,-0.312302862,-0.741301829,0.680989681,-0.853161724
2019-04-22,DUK,0.001773272,-0.591219231,-0.564143609,0,1,1,1,0,0,0,0,0,0,0,0,0,0.215414975,-0.336978733,-0.344568808,-0.741655337,0.680989681,-0.853161724
2019-04-29,DUK,0.02436259,-0.594679726,-0.56181052,0,1,1,1,0,0,0,0,0,0,0,0,0,0.209584098,-0.332526787,-0.664664947,-0.736115677,0.680989681,-0.868583966
2019-05-06,DUK,0.009018835,-0.548836061,-0.565678084,0,1,1,1,0,0,0,0,0,0,0,0,0,0.214981695,-0.267156444,-0.733125951,-0.672435795,0.59510016,-0.932426895
2019-05-13,DUK,-0.029044888,-0.56584375,-0.555084233,0,1,1,1,0,0,0,0,0,0,0,0,0,0.267894674,-0.409854643,-0.644186199,-0.792679675,0.676408116,-0.77298071
2019-05-20,DUK,0.036697005,-0.572168212,-0.555831693,0,1,1,1,0,0,0,0,0,0,0,0,0,0.259674376,-0.405304284,0.025074837,-0.792794553,0.676408116,-0.77298071
2019-05-27,DUK,-0.016565583,-0.616980557,-0.555494129,0,1,1,1,0,0,0,0,0,0,0,0,0,0.210143956,-0.395173346,-0.414042042,-0.792001258,0.676408116,-0.772137371
2019-06-03,DUK,-0.009490667,-0.63190281,-0.549201608,0,1,1,1,0,0,0,0,0,0,0,0,0,0.233115579,-0.397549178,-0.504793348,-0.792062364,0.683604519,-0.769481706
2019-06-10,DUK,-0.01871541,-0.555840478,-0.567675858,0,1,1,1,0,0,0,0,0,0,0,0,0,0.226250448,-0.358973218,-0.514636707,-0.733780597,0.639819121,-0.764793484
2019-06-17,DUK,0.014513493,-0.545285146,-0.552612206,0,1,1,1,0,0,0,0,0,0,0,0,0,0.249805174,-0.405832165,-0.096593563,-0.792217629,0.683604519,-0.768781299
2019-06-24,DUK,-0.016187506,-0.529322255,-0.555811934,0,1,1,1,0,0,0,0,0,0,0,0,0,0.243956281,-0.406615756,-0.413702925,-0.793220881,0.683604519,-0.768268552
2019-07-01,DUK,0.010987982,-0.545437788,-0.555005828,0,1,1,1,0,0,0,0,0,0,0,0,0,0.267360226,-0.41177285,-0.306014827,-0.789749401,0.683604519,-0.767712682
2019-07-08,DUK,0.002822309,-0.52604352,-0.553043946,0,1,1,1,0,0,0,0,0,0,0,0,0,0.323877544,-0.403033207,-0.477664484,-0.789721008,0.726019901,-0.730358454
2019-07-15,DUK,0.017564454,-0.513723277,-0.557316619,0,1,1,1,0,0,0,0,0,0,0,0,0,0.355178094,-0.412652961,-0.542973743,-0.788928818,0.726019901,-0.731405743
2019-07-22,DUK,-0.013826425,-0.506420031,-0.54175872,0,1,1,1,0,0,0,0,0,0,0,0,0,0.343919775,-0.411724274,-0.699749023,-0.790852137,0.726019901,-0.731562194
2019-07-29,DUK,-0.018328562,0.223984004,-0.545279674,0,1,1,1,0,0,0,0,0,0,0,0,0,0.357824919,-0.420843883,-0.437547137,-0.793343149,0.726019901,-0.73174795
2019-08-05,DUK,-0.000222748,0.188250501,-0.54999109,0,1,1,1,0,0,0,0,0,0,0,0,0,0.292812243,-0.411466565,-0.687342446,-0.783431653,0.727299095,-0.698252997
2019-08-19,DUK,-0.021801556,-0.737220123,-0.289432056,0,1,1,1,0,0,0,0,0,0,0,0,0,0.226428685,-0.397024153,-0.547906246,-0.782054154,0.727299095,-0.698252997
2019-08-26,DUK,-0.010938431,-0.698142706,-0.3020034,0,1,1,1,0,0,0,0,0,0,0,0,0,0.143595005,-0.422032466,-0.413375355,-0.825361656,0.788913647,-0.653963474
2019-09-02,DUK,-0.001492157,-0.744645397,-0.289050846,0,1,1,1,0,0,0,0,0,0,0,0,0,0.192801712,-0.390559368,-0.477851508,-0.787857529,0.727299095,-0.695396945
2019-09-09,DUK,-0.014484409,-0.731667212,-0.283090375,0,1,1,1,0,0,0,0,0,0,0,0,0,0.206992973,-0.398300103,-0.452610054,-0.789641418,0.625569582,-0.691571785
2019-09-16,DUK,-0.010338066,-0.799515711,-0.286421551,0,1,1,1,0,0,0,0,0,0,0,0,0,0.240226086,-0.4094666,-0.44325184,-0.788762885,0.625569582,-0.69190889
2019-09-23,DUK,-0.009409038,-0.868704107,-0.29193825,0,1,1,1,0,0,0,0,0,0,0,0,0,0.192456615,-0.398630579,-0.368139619,-0.788083035,0.625569582,-0.69190889
2019-09-30,DUK,0.012426214,-0.867853474,-0.297602433,0,1,1,1,0,0,0,0,0,0,0,0,0,0.159803896,-0.391789796,-0.617804417,-0.788041371,0.625569582,-0.69190889
2019-10-07,DUK,0.006481407,-0.87017292,-0.291214446,0,1,1,1,0,0,0,0,0,0,0,0,0,0.126593259,-0.326001637,-0.542813384,-0.764420347,0.651863558,-0.637038233
2019-10-14,DUK,-0.000838518,-0.890474287,-0.279496633,0,1,1,1,0,0,0,0,0,0,0,0,0,0.161630319,-0.429220904,-0.410850929,-0.785213523,0.58482938,-0.669901774
2019-10-21,DUK,0.011063783,-0.874844585,-0.280406848,0,1,1,1,0,0,0,0,0,0,0,0,0,0.190928864,-0.432926473,-0.534319592,-0.784815679,0.58482938,-0.669996654
2019-10-28,DUK,0.048075184,-0.938395358,-0.275065311,0,1,1,1,0,0,0,0,0,0,0,0,0,0.190133331,-0.437557501,-0.637961,-0.786879035,0.58482938,-0.642135453
2019-11-04,DUK,0.015347867,-1.02566936,-0.263678433,0,1,1,1,0,0,0,0,0,0,0,0,0,0.22503768,-0.442603071,-0.718343582,-0.783497043,0.585459685,-0.652109636
2019-11-11,DUK,0.005658312,-0.994504676,-0.274501888,0,1,1,1,0,0,0,0,0,0,0,0,0,0.279614601,-0.561706849,-0.239577725,-0.822648661,0.54913223,-0.701634706
2019-11-18,DUK,-0.011750755,-0.899585861,-0.278360148,0,1,1,1,0,0,0,0,0,0,0,0,0,0.278621522,-0.403184155,0.229844994,-0.743496203,0.559781275,-0.69713949
2019-11-25,DUK,-0.017872703,-0.848008021,-0.265243366,0,1,1,1,0,0,0,0,0,0,0,0,0,0.349496673,-0.467459989,1.780735247,-0.779251071,0.585459685,-0.754162532
2019-12-02,DUK,-0.003780656,-0.838008696,-0.266929447,0,1,1,1,0,0,0,0,0,0,0,0,0,0.342034535,-0.466590157,0.401146455,-0.779399832,0.585459685,-0.754162532
2019-12-09,DUK,-0.005754881,-0.834419061,-0.261935247,0,1,1,1,0,0,0,0,0,0,0,0,0,0.323854988,-0.459228924,-0.132603086,-0.780224323,0.588770679,-0.750005348
2019-12-16,DUK,-0.003854891,-0.844509634,-0.260973175,0,1,1,1,0,0,0,0,0,0,0,0,0,0.337706337,-0.464003915,0.1841174,-0.778733971,0.588770679,-0.770417956
2019-12-23,DUK,0.006285562,-0.815699695,-0.260944144,0,1,1,1,0,0,0,0,0,0,0,0,0,0.331393941,-0.458508846,-0.216552337,-0.77785827,0.588770679,-0.748228663
2019-12-30,DUK,-0.000442388,-0.713721519,-0.261004044,0,1,1,1,0,0,0,0,0,0,0,0,0,0.327479892,-0.458768968,-0.000869325,-0.777832912,0.588770679,-0.748228663
2020-01-06,DUK,-0.035624998,-0.568729185,-0.261023547,0,1,1,1,0,0,0,0,0,0,0,0,0,0.375864301,-0.45806551,-0.327304828,-0.777472393,0.58702972,-0.72002318
2020-01-13,DUK,-0.026948977,-0.619359675,-0.265627045,0,1,1,1,0,0,0,0,0,0,0,0,0,0.352364598,-0.459765075,-0.585184936,-0.777505253,0.58702972,-0.719975434
2020-01-20,DUK,-0.013924276,-0.589052898,-0.274160003,0,1,1,1,0,0,0,0,0,0,0,0,0,0.30603644,-0.454420993,-0.539609567,-0.777204684,0.58702972,-0.720598197
2020-01-27,DUK,0.014028253,-0.535820049,-0.280476021,0,1,1,1,0,0,0,0,0,0,0,0,0,0.262578456,-0.440992586,-0.40470418,-0.777306025,0.58702972,-0.698860616
2020-02-03,DUK,-0.05073226,-0.530724741,-0.279993112,0,1,1,1,0,0,0,0,0,0,0,0,0,0.210160245,-0.43105767,-0.626750935,-0.77832302,0.584794573,-0.69294024
2020-02-10,DUK,-0.02098815,-0.473179044,-0.285851081,0,1,1,1,0,0,0,0,0,0,0,0,0,0.230693839,-0.44451256,-0.729354283,-0.777318422,0.584794573,-0.680955153
2020-02-17,DUK,0.110657253,-0.509103089,-0.292284644,0,1,1,1,0,0,0,0,0,0,0,0,0,0.158894849,-0.450292608,-0.085486949,-0.777520255,0.584794573,-0.681149329
2020-02-24,DUK,-0.077102494,-0.646081195,-0.295704987,0,1,1,1,0,0,0,0,0,0,0,0,0,0.13543454,-0.445316907,-0.143606979,-0.779789841,0.584794573,-0.664240107
2020-03-02,DUK,0.143955608,-0.710477908,-0.314198301,0,1,1,1,0,0,0,0,0,0,0,0,0,0.147149394,-0.425914479,-0.732159474,-0.778396637,0.584794573,-0.660767837
2020-03-09,DUK,0.226296322,-0.68957743,-0.25412253,0,1,1,1,0,0,0,0,0,0,0,0,0,0.020229246,-0.484477071,-0.690540279,-0.820033387,0.542749092,-0.640944436
2020-03-16,DUK,-0.159026069,-0.674395729,-0.253682832,0,1,1,1,0,0,0,0,0,0,0,0,0,0.047764472,-0.342437539,-1.034658174,-0.861630693,0.557372867,-0.672143933
2020-03-23,DUK,0.053402478,-0.723409237,-0.245662958,0,1,1,1,0,0,0,0,0,0,0,0,0,0.134349276,-0.411742623,-0.766279504,-0.773269848,0.582597046,-0.643868466
2020-03-30,DUK,-0.172251685,-0.71072711,-0.240655046,0,1,1,1,0,0,0,0,0,0,0,0,0,0.080979613,-0.395920933,-0.619338202,-0.765134822,0.582597046,-0.639163253
2020-04-06,DUK,0.002328042,-0.609248163,-0.259967396,0,1,1,1,0,0,0,0,0,0,0,0,0,0.044523379,-0.435602669,-0.623941914,-0.785813446,0.502745055,-0.581139614
2020-04-13,DUK,0.050183987,-0.608948482,-0.246500584,0,1,1,1,0,0,0,0,0,0,0,0,0,0.006151101,-0.383032679,-0.51629554,-0.748223146,0.510736827,-0.561680366
2020-04-20,DUK,0.036242398,-0.636768079,-0.235644062,0,1,1,1,0,0,0,0,0,0,0,0,0,0.005038546,-0.385531756,-0.73227034,-0.744875022,0.510736827,-0.560342803
2020-04-27,DUK,0.010460838,-0.648790506,-0.224250998,0,1,1,1,0,0,0,0,0,0,0,0,0,0.037723986,-0.391905983,-0.703746413,-0.740373398,0.510736827,-0.551141408
2020-05-04,DUK,0.007240708,-0.638619296,-0.230387275,0,1,1,1,0,0,0,0,0,0,0,0,0,0.039302507,-0.323098926,-0.821687268,-0.677197869,0.500313305,-0.564265824
