kappa,theta,sigma,T,P
0.5399999999999998,0.05500000000000001,0.019999999999999997,5,0.7946207081316986
0.5399999999999998,0.05500000000000001,0.019999999999999997,10,0.6073440310903634
0.5399999999999998,0.05500000000000001,0.019999999999999997,15,0.46299349805016343
0.5399999999999998,0.05500000000000001,0.019999999999999997,30,0.20500095460452153
0.5399999999999998,0.05500000000000001,0.024999999999999998,1,0.9649656593069456
0.5399999999999998,0.05500000000000001,0.024999999999999998,2,0.9240890231006446
0.5399999999999998,0.05500000000000001,0.024999999999999998,5,0.795481462976238
0.5399999999999998,0.05500000000000001,0.024999999999999998,10,0.6091412484450351
0.5399999999999998,0.05500000000000001,0.024999999999999998,15,0.4652584106696207
0.5399999999999998,0.05500000000000001,0.024999999999999998,30,0.20719934716684021
0.5399999999999998,0.05500000000000001,0.03,1,0.9649741616462053
0.5399999999999998,0.05500000000000001,0.03,2,0.9242837444983263
0.5399999999999998,0.05500000000000001,0.03,5,0.7965347629896129
0.5399999999999998,0.05500000000000001,0.03,10,0.6113450712926756
0.5399999999999998,0.05500000000000001,0.03,15,0.4680416891581253
0.5399999999999998,0.05500000000000001,0.03,30,0.2099183124351125
0.5399999999999998,0.05500000000000001,0.034999999999999996,1,0.9649842099619144
0.5399999999999998,0.05500000000000001,0.034999999999999996,2,0.924513922686818
0.5399999999999998,0.05500000000000001,0.034999999999999996,5,0.7977813703385254
0.5399999999999998,0.05500000000000001,0.034999999999999996,10,0.6139598710171497
0.5399999999999998,0.05500000000000001,0.034999999999999996,15,0.4713524924099124
0.5399999999999998,0.05500000000000001,0.034999999999999996,30,0.21317767154635384
0.5399999999999998,0.05500000000000001,0.039999999999999994,1,0.964995804302366
0.5399999999999998,0.05500000000000001,0.039999999999999994,2,0.9247795841340153
0.5399999999999998,0.05500000000000001,0.039999999999999994,5,0.7992221879327306
0.5399999999999998,0.05500000000000001,0.039999999999999994,10,0.616990847731045
0.5399999999999998,0.05500000000000001,0.039999999999999994,15,0.47520176201046377
0.5399999999999998,0.05500000000000001,0.039999999999999994,30,0.2170014053748582
0.5399999999999998,0.05500000000000001,0.045,1,0.9650089447232842
0.5399999999999998,0.05500000000000001,0.045,2,0.9250807593934465
0.5399999999999998,0.05500000000000001,0.045,5,0.8008582605150723
0.5399999999999998,0.05500000000000001,0.045,10,0.6204440475148744
0.5399999999999998,0.05500000000000001,0.045,15,0.4796022825196595
0.5399999999999998,0.05500000000000001,0.045,30,0.22141794871644277
0.5499999999999998,0.02,0.01,1,0.9726911838376293
0.5499999999999998,0.02,0.01,2,0.9492769757614562
0.5499999999999998,0.02,0.01,5,0.8899840636509514
0.5499999999999998,0.02,0.01,10,0.8050618072627218
0.5499999999999998,0.02,0.01,15,0.7290005448171494
0.5499999999999998,0.02,0.01,30,0.5413949065461761
0.5499999999999998,0.02,0.015,1,0.9726950610933516
0.5499999999999998,0.02,0.015,2,0.9493659204879417
0.5499999999999998,0.02,0.015,5,0.8905046017451776
0.5499999999999998,0.02,0.015,10,0.8063421560129046
0.5499999999999998,0.02,0.015,15,0.7309132757291863
0.5499999999999998,0.02,0.015,30,0.5445002236733073
0.5499999999999998,0.02,0.019999999999999997,1,0.9727004892773274
0.5499999999999998,0.02,0.019999999999999997,2,0.9494904571061216
0.5499999999999998,0.02,0.019999999999999997,5,0.891233866601019
0.5499999999999998,0.02,0.019999999999999997,10,0.8081380658587853
0.5499999999999998,0.02,0.019999999999999997,15,0.7335995331503511
0.5499999999999998,0.02,0.019999999999999997,30,0.5488776136469005
0.5499999999999998,0.02,0.024999999999999998,1,0.9727074684155219
0.5499999999999998,0.02,0.024999999999999998,2,0.9496505996202449
0.5499999999999998,0.02,0.024999999999999998,5,0.8921723704605503
0.5499999999999998,0.02,0.024999999999999998,10,0.8104529714614012
0.5499999999999998,0.02,0.024999999999999998,15,0.7370678043723561
0.5499999999999998,0.02,0.024999999999999998,30,0.554557435325019
0.5499999999999998,0.02,0.03,1,0.9727159985413188
0.5499999999999998,0.02,0.03,2,0.9498463660402734
0.5499999999999998,0.02,0.03,5,0.8933207729479739
0.5499999999999998,0.02,0.03,10,0.813291307543735
0.5499999999999998,0.02,0.03,15,0.7413290779909794
0.5499999999999998,0.02,0.03,30,0.5615793187883112
0.5499999999999998,0.02,0.034999999999999996,1,0.9727260796955213
0.5499999999999998,0.02,0.034999999999999996,2,0.9500777783852572
0.5499999999999998,0.02,0.034999999999999996,5,0.8946798818423702
0.5499999999999998,0.02,0.034999999999999996,10,0.8166585230531439
0.5499999999999998,0.02,0.034999999999999996,15,0.7463969019510052
0.5499999999999998,0.02,0.034999999999999996,30,0.5699926265091012
0.5499999999999998,0.02,0.039999999999999994,1,0.9727377119263517
0.5499999999999998,0.02,0.039999999999999994,2,0.9503448626874632
0.5499999999999998,0.02,0.039999999999999994,5,0.8962506540247479
0.5499999999999998,0.02,0.039999999999999994,10,0.820561098599321
0.5499999999999998,0.02,0.039999999999999994,15,0.7522874553571481
0.5499999999999998,0.02,0.039999999999999994,30,0.579857032032573
0.5499999999999998,0.02,0.045,1,0.9727508952894527
0.5499999999999998,0.02,0.045,2,0.9506476489972552
0.5499999999999998,0.02,0.045,5,0.8980341966009469
0.5499999999999998,0.02,0.045,10,0.8250065672459354
0.5499999999999998,0.02,0.045,15,0.7590196345840171
0.5499999999999998,0.02,0.045,30,0.5912432256730884
0.5499999999999998,0.025,0.01,1,0.9715692589869427
0.5499999999999998,0.025,0.01,2,0.94554872940715
0.5499999999999998,0.025,0.01,5,0.8754283446110921
0.5499999999999998,0.025,0.01,10,0.772763314049008
0.5499999999999998,0.025,0.01,15,0.6825003319073429
0.5499999999999998,0.025,0.01,30,0.4702384364568445
0.5499999999999998,0.025,0.015,1,0.9715731317705472
0.5499999999999998,0.025,0.015,2,0.9456373248068732
0.5499999999999998,0.025,0.015,5,0.8759403692874286
0.5499999999999998,0.025,0.015,10,0.7739922961400774
0.5499999999999998,0.025,0.015,15,0.6842910568822359
0.5499999999999998,0.025,0.015,30,0.47293561637654563
0.5499999999999998,0.025,0.019999999999999997,1,0.9715785536935282
0.5499999999999998,0.025,0.019999999999999997,2,0.9457613723125976
0.5499999999999998,0.025,0.019999999999999997,5,0.8766577069922334
0.5499999999999998,0.025,0.019999999999999997,10,0.7757161553912754
0.5499999999999998,0.025,0.019999999999999997,15,0.6868059680089393
0.5499999999999998,0.025,0.019999999999999997,30,0.47673767840567693
0.5499999999999998,0.025,0.024999999999999998,1,0.9715855247818208
0.5499999999999998,0.025,0.024999999999999998,2,0.9459208858735706
0.5499999999999998,0.025,0.024999999999999998,5,0.8775808615898452
0.5499999999999998,0.025,0.024999999999999998,10,0.7779381886675406
0.5499999999999998,0.025,0.024999999999999998,15,0.6900530112066324
0.5499999999999998,0.025,0.024999999999999998,30,0.4816709912850148
0.5499999999999998,0.025,0.03,1,0.9715940450687703
0.5499999999999998,0.025,0.03,2,0.9461158834290206
0.5499999999999998,0.025,0.03,5,0.8787104819162905
0.5499999999999998,0.025,0.03,10,0.7806626527740007
0.5499999999999998,0.025,0.03,15,0.6940424741497471
0.5499999999999998,0.025,0.03,30,0.4877699764450813
0.5499999999999998,0.025,0.034999999999999996,1,0.9716041145951327
0.5499999999999998,0.025,0.034999999999999996,2,0.9463463869115191
0.5499999999999998,0.025,0.034999999999999996,5,0.880047362539396
0.5499999999999998,0.025,0.034999999999999996,10,0.7838947780502145
0.5499999999999998,0.025,0.034999999999999996,15,0.6987870406104391
0.5499999999999998,0.025,0.034999999999999996,30,0.49507750856298305
0.5499999999999998,0.025,0.039999999999999994,1,0.971615733409075
0.5499999999999998,0.025,0.039999999999999994,2,0.946612422251092
0.5499999999999998,0.025,0.039999999999999994,5,0.8815924446903494
0.5499999999999998,0.025,0.039999999999999994,10,0.7876407851085349
0.5499999999999998,0.025,0.039999999999999994,15,0.7043018576889625
0.5499999999999998,0.025,0.039999999999999994,30,0.503645418186525
0.5499999999999998,0.025,0.045,1,0.9716289015661754
0.5499999999999998,0.025,0.045,2,0.9469140193800817
0.5499999999999998,0.025,0.045,5,0.8833468173682377
0.5499999999999998,0.025,0.045,10,0.7919079047916048
0.5499999999999998,0.025,0.045,15,0.7106046164310019
0.5499999999999998,0.025,0.045,30,0.5135351046796398
0.5499999999999998,0.030000000000000002,0.01,1,0.9704486281907221
0.5499999999999998,0.030000000000000002,0.01,2,0.9418351255873549
0.5499999999999998,0.030000000000000002,0.01,5,0.8611106848415283
0.5499999999999998,0.030000000000000002,0.01,10,0.7417606128533298
0.5499999999999998,0.030000000000000002,0.01,15,0.6389661933249564
0.5499999999999998,0.030000000000000002,0.01,30,0.4084341844514894
0.5499999999999998,0.030000000000000002,0.015,1,0.9704524965073671
0.5499999999999998,0.030000000000000002,0.015,2,0.9419233730322828
0.5499999999999998,0.030000000000000002,0.015,5,0.8616143353372084
0.5499999999999998,0.030000000000000002,0.015,10,0.7429402890782283
0.5499999999999998,0.030000000000000002,0.015,15,0.6406426946642328
0.5499999999999998,0.030000000000000002,0.015,30,0.41077686934369556
0.5499999999999998,0.030000000000000002,0.019999999999999997,1,0.9704579121765748
0.5499999999999998,0.030000000000000002,0.019999999999999997,2,0.9420469333465206
0.5499999999999998,0.030000000000000002,0.019999999999999997,5,0.8623199409599297
0.5499999999999998,0.030000000000000002,0.019999999999999997,10,0.7445949883521129
0.5499999999999998,0.030000000000000002,0.019999999999999997,15,0.6429971890344985
0.5499999999999998,0.030000000000000002,0.019999999999999997,30,0.4140792197763888
0.5499999999999998,0.030000000000000002,0.024999999999999998,1,0.9704648752242505
0.5499999999999998,0.030000000000000002,0.024999999999999998,2,0.9422058204245308
0.5499999999999998,0.030000000000000002,0.024999999999999998,5,0.8632279973333125
0.5499999999999998,0.030000000000000002,0.024999999999999998,10,0.7467278752721026
0.5499999999999998,0.030000000000000002,0.024999999999999998,15,0.6460371155145245
0.5499999999999998,0.030000000000000002,0.024999999999999998,30,0.41836413880108286
0.5499999999999998,0.030000000000000002,0.03,1,0.970473385683701
0.5499999999999998,0.030000000000000002,0.03,2,0.9424000521350866
0.5499999999999998,0.030000000000000002,0.03,5,0.8643391426816486
0.5499999999999998,0.030000000000000002,0.03,10,0.7493430358634044
0.5499999999999998,0.030000000000000002,0.03,15,0.6497721055665426
0.5499999999999998,0.030000000000000002,0.03,30,0.42366152378007993
0.5499999999999998,0.030000000000000002,0.034999999999999996,1,0.9704834435956353
0.5499999999999998,0.030000000000000002,0.034999999999999996,2,0.9426296503246198
0.5499999999999998,0.030000000000000002,0.034999999999999996,5,0.8656541585775814
0.5499999999999998,0.030000000000000002,0.034999999999999996,10,0.7524454906281642
0.5499999999999998,0.030000000000000002,0.034999999999999996,15,0.6542140339124136
0.5499999999999998,0.030000000000000002,0.034999999999999996,30,0.43000861429742887
0.5499999999999998,0.030000000000000002,0.039999999999999994,1,0.9704950490081647
0.5499999999999998,0.030000000000000002,0.039999999999999994,2,0.9428946408213172
0.5499999999999998,0.030000000000000002,0.039999999999999994,5,0.8671739708584312
0.5499999999999998,0.030000000000000002,0.039999999999999994,10,0.7560412106122997
0.5499999999999998,0.030000000000000002,0.039999999999999994,15,0.6593770814756286
0.5499999999999998,0.030000000000000002,0.039999999999999994,30,0.43745042872228307
0.5499999999999998,0.030000000000000002,0.045,1,0.9705082019768035
0.5499999999999998,0.030000000000000002,0.045,2,0.9431950534399635
0.5499999999999998,0.030000000000000002,0.045,5,0.8688996507126685
0.5499999999999998,0.030000000000000002,0.045,10,0.7601371365623141
0.5499999999999998,0.030000000000000002,0.045,15,0.6652778108563627
0.5499999999999998,0.030000000000000002,0.045,30,0.44604029659384936
0.5499999999999998,0.035,0.01,1,0.9693292899563749
0.5499999999999998,0.035,0.01,2,0.9381361067941182
0.5499999999999998,0.035,0.01,5,0.8470271908749555
0.5499999999999998,0.035,0.01,10,0.712001717443918
0.5499999999999998,0.035,0.01,15,0.5982089343036596
0.5499999999999998,0.035,0.01,30,0.3547529723122981
0.5499999999999998,0.035,0.015,1,0.9693331538112125
0.5499999999999998,0.035,0.015,2,0.9382240076508286
0.5499999999999998,0.035,0.015,5,0.8475226041499831
0.5499999999999998,0.035,0.015,10,0.7131340659180766
0.5499999999999998,0.035,0.015,15,0.5997784979049959
0.5499999999999998,0.035,0.015,30,0.3567877540723443
0.5499999999999998,0.035,0.019999999999999997,1,0.9693385632338603
0.5499999999999998,0.035,0.019999999999999997,2,0.9383470826870043
0.5499999999999998,0.035,0.019999999999999997,5,0.8482166695692146
0.5499999999999998,0.035,0.019999999999999997,10,0.714722379862554
0.5499999999999998,0.035,0.019999999999999997,15,0.6019828079025741
0.5499999999999998,0.035,0.019999999999999997,30,0.35965607086905915
0.5499999999999998,0.035,0.024999999999999998,1,0.9693455182501933
0.5499999999999998,0.035,0.024999999999999998,2,0.9385053457425381
0.5499999999999998,0.035,0.024999999999999998,5,0.8491098746503293
0.5499999999999998,0.035,0.024999999999999998,10,0.7167696969131381
0.5499999999999998,0.035,0.024999999999999998,15,0.6048288288642072
0.5499999999999998,0.035,0.024999999999999998,30,0.3633778155662352
0.5499999999999998,0.035,0.03,1,0.96935401889348
0.5499999999999998,0.035,0.03,2,0.9386988146160238
0.5499999999999998,0.035,0.03,5,0.8502028471794393
0.5499999999999998,0.035,0.03,10,0.7192799391666814
0.5499999999999998,0.035,0.03,15,0.6083255778972444
0.5499999999999998,0.035,0.03,30,0.36797895606407444
0.5499999999999998,0.035,0.034999999999999996,1,0.9693640652043826
0.5499999999999998,0.035,0.034999999999999996,2,0.9389275110680927
0.5499999999999998,0.035,0.034999999999999996,5,0.8514963559465415
0.5499999999999998,0.035,0.034999999999999996,10,0.722257925706441
0.5499999999999998,0.035,0.034999999999999996,15,0.612484172279538
0.5499999999999998,0.035,0.034999999999999996,30,0.37349183748360754
0.5499999999999998,0.035,0.039999999999999994,1,0.9693756572309568
0.5499999999999998,0.035,0.039999999999999994,2,0.9391914608254924
0.5499999999999998,0.035,0.039999999999999994,5,0.8529913116468558
0.5499999999999998,0.035,0.039999999999999994,10,0.7257093880243224
0.5499999999999998,0.035,0.039999999999999994,15,0.617317888386611
0.5499999999999998,0.035,0.039999999999999994,30,0.3799555613517725
0.5499999999999998,0.035,0.045,1,0.9693887950286526
0.5499999999999998,0.035,0.045,2,0.9394906935859109
0.5499999999999998,0.035,0.045,5,0.8546887679495297
0.5499999999999998,0.035,0.045,10,0.7296409884091355
0.5499999999999998,0.035,0.045,15,0.6228422323524397
0.5499999999999998,0.035,0.045,30,0.3874164480140885
0.5499999999999998,0.04000000000000001,0.01,1,0.9682112427930297
0.5499999999999998,0.04000000000000001,0.01,2,0.9344516157453463
0.5499999999999998,0.04000000000000001,0.01,5,0.8331740329218569
0.5499999999999998,0.04000000000000001,0.01,10,0.6834367272387495
0.5499999999999998,0.04000000000000001,0.01,15,0.5600514281022813
0.5499999999999998,0.04000000000000001,0.01,30,0.3081271748431663
0.5499999999999998,0.04000000000000001,0.015,1,0.9682151021912065
0.5499999999999998,0.04000000000000001,0.015,2,0.9345391713750504
0.5499999999999998,0.04000000000000001,0.015,5,0.8336613436962507
0.5499999999999998,0.04000000000000001,0.015,10,0.6845236467170493
0.5499999999999998,0.04000000000000001,0.015,15,0.5615208751232438
0.5499999999999998,0.04000000000000001,0.015,30,0.30989452171290166
0.5499999999999998,0.04000000000000001,0.019999999999999997,1,0.9682205053744991
0.5499999999999998,0.04000000000000001,0.019999999999999997,2,0.9346617630390738
0.5499999999999998,0.04000000000000001,0.019999999999999997,5,0.8343440576524052
0.5499999999999998,0.04000000000000001,0.019999999999999997,10,0.6860482386631732
0.5499999999999998,0.04000000000000001,0.019999999999999997,15,0.5635845804464696
0.5499999999999998,0.04000000000000001,0.019999999999999997,30,0.3123858506660214
0.5499999999999998,0.04000000000000001,0.024999999999999998,1,0.968227452368753
0.5499999999999998,0.04000000000000001,0.024999999999999998,2,0.9348194045229538
0.5499999999999998,0.04000000000000001,0.024999999999999998,5,0.8352226543346319
0.5499999999999998,0.04000000000000001,0.024999999999999998,10,0.6880134188451739
0.5499999999999998,0.04000000000000001,0.024999999999999998,15,0.5662490643960902
0.5499999999999998,0.04000000000000001,0.024999999999999998,30,0.31561844001278205
0.5499999999999998,0.04000000000000001,0.03,1,0.9682359432071982
0.5499999999999998,0.04000000000000001,0.03,2,0.9350121135553807
0.5499999999999998,0.04000000000000001,0.03,5,0.8362977512615803
0.5499999999999998,0.04000000000000001,0.03,10,0.6904229520082357
