Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
1971-06-21,,,,0.753130316734314,,0.2382638305425644,0.288671612739563,,,
1971-06-22,,,,0.7556947469711304,,0.23885509371757507,0.29415732622146606,,,
1971-06-23,,,,0.7668076753616333,,0.23915071785449982,0.2996426522731781,,,
1971-06-24,,,,0.7727922201156616,,0.23855948448181152,0.3044423758983612,,,
1971-06-25,,,,0.7591146230697632,,0.23708151280879974,0.3195275068283081,,,
1971-06-28,,,,0.7591146230697632,,0.23767264187335968,0.3215844929218292,,,
1971-06-29,,,,0.7727922201156616,,0.24003753066062927,0.32912713289260864,,,
1971-06-30,,,,0.7796313166618347,,0.24269802868366241,0.3277554214000702,,,
1971-07-01,,,,0.7676631212234497,,0.24476729333400726,0.3236415386199951,,,
1971-07-02,,,,0.7719369530677795,,0.2453586608171463,0.3236415386199951,,,
1971-07-06,,,,0.7779208421707153,,0.24358513951301575,0.32638418674468994,,,
1971-07-07,,,,0.7933087944984436,,0.24240250885486603,0.32844170928001404,,,
1971-07-08,,,,0.7933087944984436,,0.24122023582458496,0.32638418674468994,,,
1971-07-09,,,,0.7881792783737183,,0.23885509371757507,0.32432693243026733,,,
1971-07-12,,,,0.7847601175308228,,0.23855948448181152,0.3256986439228058,,,
1971-07-13,,,,0.7351778745651245,,0.236194908618927,0.32021304965019226,,,
1971-07-14,,,,0.7676631212234497,,0.2329430729150772,0.31267064809799194,,,
1971-07-15,,,,0.7522754073143005,,0.23796842992305756,0.3099278509616852,,,
1971-07-16,,,,0.748001217842102,,0.2382638305425644,0.30855628848075867,,,
1971-07-19,,,,0.7488564252853394,,0.24122023582458496,0.31267064809799194,,,
1971-07-20,,,,0.7539852857589722,,0.24388062953948975,0.31267064809799194,,,
1971-07-21,,,,0.7266291975975037,,0.24417608976364136,0.3188419044017792,,,
1971-07-22,,,,0.7317582964897156,,0.24417608976364136,0.3181559443473816,,,
1971-07-23,,,,0.7368874549865723,,0.24417608976364136,0.30855628848075867,,,
1971-07-26,,,,0.7317582964897156,,0.24358513951301575,0.3016994893550873,,,
1971-07-27,,,,0.7103873491287231,,0.24122023582458496,0.3030712604522705,,,
1971-07-28,,,,0.7061126232147217,,0.2394464761018753,0.3003283739089966,,,
1971-07-29,,,,0.6915807723999023,,0.2356031984090805,0.2968999147415161,,,
1971-07-30,,,,0.6967098712921143,,0.236194908618927,0.29621434211730957,,,
1971-08-02,,,,0.6949998736381531,,0.2358991503715515,0.30718502402305603,,,
1971-08-03,,,,0.677047610282898,,0.23471659421920776,0.2968999147415161,,,
1971-08-04,,,,0.6830319166183472,,0.2356031984090805,0.29004332423210144,,,
1971-08-05,,,,0.6975643038749695,,0.23708151280879974,0.29415732622146606,,,
1971-08-06,,,,0.7026932239532471,,0.23915071785449982,0.3016994893550873,,,
1971-08-09,,,,0.7001292705535889,,0.23885509371757507,0.30924245715141296,,,
1971-08-10,,,,0.6907253265380859,,0.23885509371757507,0.311984658241272,,,
1971-08-11,,,,0.7095322608947754,,0.24122023582458496,0.3181559443473816,,,
1971-08-12,,,,0.7180808782577515,,0.24122023582458496,0.31678470969200134,,,
1971-08-13,,,,0.7018386125564575,,0.24122023582458496,0.31541356444358826,,,
1971-08-16,,,,0.7411619424819946,,0.2453586608171463,0.3256986439228058,,,
1971-08-17,,,,0.7385980486869812,,0.24122023582458496,0.32844170928001404,,,
1971-08-18,,,,0.7309039235115051,,0.24003753066062927,0.31267064809799194,,,
1971-08-19,,,,0.7274843454360962,,0.24122023582458496,0.31061339378356934,,,
1971-08-20,,,,0.7351778745651245,,0.24713237583637238,0.3181559443473816,,,
1971-08-23,,,,0.7556947469711304,,0.2554095685482025,0.3188419044017792,,,
1971-08-24,,,,0.7813405394554138,,0.2568872272968292,0.3229558765888214,,,
1971-08-25,,,,0.8044214844703674,,0.2560005784034729,0.3188419044017792,,,
1971-08-26,,,,0.7933087944984436,,0.2542271316051483,0.31267064809799194,,,
1971-08-27,,,,0.8052768111228943,,0.2574787139892578,0.3222702741622925,,,
1971-08-30,,,,0.7856148481369019,,0.2574787139892578,0.3236415386199951,,,
1971-08-31,,,,0.7830501198768616,,0.25777438282966614,0.3222702741622925,,,
1971-09-01,,,,0.7796313166618347,,0.25718310475349426,0.32089850306510925,,,
1971-09-02,,,,0.7881792783737183,,0.25659167766571045,0.3277554214000702,,,
1971-09-03,,,,0.7967281341552734,,0.25777438282966614,0.3407832682132721,,,
1971-09-07,,,,0.7804856300354004,,0.258365660905838,0.3503830134868622,,,
1971-09-08,,,,0.7847601175308228,,0.258365660905838,0.3469546437263489,,,
1971-09-09,,,,0.7762116193771362,,0.258365660905838,0.3462689220905304,,,
1971-09-10,,,,0.7710825204849243,,0.2557431161403656,0.3544974625110626,,,
1971-09-13,,,,0.7753564119338989,,0.25396281480789185,0.3496973216533661,,,
1971-09-14,,,,0.7668076753616333,,0.2509962320327759,0.3510684370994568,,,
1971-09-15,,,,0.7710825204849243,,0.25485295057296753,0.355868399143219,,,
1971-09-16,,,,0.7779208421707153,,0.2527761161327362,0.35312560200691223,,,
1971-09-17,,,,0.7847601175308228,,0.25336939096450806,0.35244020819664,,,
1971-09-20,,,,0.7830501198768616,,0.2545563578605652,0.35244020819664,,,
1971-09-21,,,,0.7745019793510437,,0.25307273864746094,0.34009793400764465,,,
1971-09-22,,,,0.7659529447555542,,0.2536660134792328,0.32912713289260864,,,
1971-09-23,,,,0.7642435431480408,,0.2527761161327362,0.3250127136707306,,,
1971-09-24,,,,0.7625333070755005,,0.2557431161403656,0.33186987042427063,,,
1971-09-27,,,,0.7556947469711304,,0.25396281480789185,0.3359835743904114,,,
1971-09-28,,,,0.753130316734314,,0.25396281480789185,0.34009793400764465,,,
1971-09-29,,,,0.7454368472099304,,0.2557431161403656,0.33735525608062744,,,
1971-09-30,,,,0.7411619424819946,,0.2575228810310364,0.3387267291545868,,,
1971-10-01,,,,0.7445815801620483,,0.2604900896549225,0.34284070134162903,,,
1971-10-04,,,,0.6804671883583069,,0.2640498876571655,0.3414691984653473,,,
