date,CHUS,JPUS,KOUS,MAUS,USEU,USUK,THUS,SZUS
2003-08-14,8.277,119.14,1178.0,3.8,1.1249,1.6,41.68,1.3717
2003-08-15,8.2768,119.24,1178.0,3.8,1.1255,1.5958,41.64,1.3724
2003-08-18,8.2768,119.43,1180.0,3.8,1.1138,1.5891,41.62,1.3928
2003-08-19,8.2767,119.26,1179.2,3.8,1.1117,1.5872,41.65,1.3922
2003-08-20,8.2768,118.23,1175.6,3.8,1.1104,1.5922,41.67,1.3904
2003-08-21,8.2766,117.58,1173.0,3.8,1.0976,1.5845,41.53,1.4058
2003-08-22,8.2766,117.58,1168.0,3.8,1.0871,1.5755,41.37,1.4181
2003-08-25,8.2768,117.43,1171.0,3.8,1.0892,1.5728,41.37,1.4141
2003-08-26,8.2768,117.49,1170.0,3.8,1.0893,1.5732,41.38,1.409
2003-08-27,8.277,117.74,1178.0,3.8,1.0906,1.5746,41.25,1.4099
2003-08-28,8.2772,117.44,1179.0,3.8,1.0896,1.577,41.14,1.4125
2003-08-29,8.2772,116.71,1175.0,3.8,1.0986,1.5773,41.12,1.4005
2003-09-01,8.2772,116.71,1175.0,3.8,1.0986,1.5773,41.12,1.4005
2003-09-02,8.2771,116.15,1178.0,3.8,1.0872,1.574,41.01,1.4125
2003-09-03,8.2768,116.04,1174.3,3.8,1.0845,1.5732,40.85,1.4133
2003-09-04,8.277,116.77,1178.0,3.8,1.0899,1.5785,40.86,1.4125
2003-09-05,8.277,117.06,1171.0,3.8,1.1073,1.5891,40.72,1.389
2003-09-08,8.277,116.48,1173.0,3.8,1.1124,1.5858,40.73,1.3842
2003-09-09,8.277,116.33,1170.0,3.8,1.119,1.5909,40.48,1.3825
2003-09-10,8.277,117.13,1170.0,3.8,1.1195,1.5897,40.41,1.3875
2003-09-11,8.2772,117.07,1174.0,3.8,1.1186,1.5937,40.81,1.3865
2003-09-12,8.2772,117.38,1174.0,3.8,1.1307,1.6062,40.8,1.3764
2003-09-15,8.2774,117.41,1172.9,3.8,1.1304,1.6018,40.73,1.378
2003-09-16,8.2774,116.27,1170.0,3.8,1.1166,1.5871,40.49,1.3941
2003-09-17,8.2775,115.99,1172.0,3.8,1.1239,1.6044,40.65,1.3827
2003-09-18,8.2775,115.27,1171.0,3.8,1.124,1.6155,40.48,1.3843
2003-09-19,8.2773,113.99,1166.0,3.8,1.1346,1.6315,40.41,1.371
2003-09-22,8.2773,111.95,1152.0,3.8,1.1468,1.6472,40.15,1.3548
2003-09-23,8.2773,111.65,1154.0,3.8,1.1487,1.656,40.11,1.3532
2003-09-24,8.277,111.7,1150.5,3.8,1.1472,1.6558,40.08,1.3547
2003-09-25,8.2771,111.86,1152.0,3.8,1.1484,1.6587,40.09,1.3463
2003-09-26,8.2773,111.8,1150.0,3.8,1.1482,1.6597,40.15,1.344
2003-09-29,8.277,111.07,1150.6,3.8,1.1578,1.6642,40.08,1.3312
2003-09-30,8.2771,111.43,1150.2,3.8,1.165,1.662,40.05,1.3208
2003-10-01,8.2771,110.61,1151.9,3.8,1.1708,1.6667,39.74,1.3148
2003-10-02,8.2771,110.59,1150.0,3.8,1.1717,1.675,39.6,1.314
2003-10-03,8.277,110.9,1148.0,3.8,1.1596,1.663,39.6,1.3353
2003-10-06,8.277,110.81,1151.5,3.8,1.1706,1.6742,39.63,1.3215
2003-10-07,8.277,109.81,1149.0,3.8,1.1784,1.6628,39.39,1.314
2003-10-08,8.277,109.55,1150.0,3.8,1.1805,1.6598,39.24,1.3127
2003-10-09,8.277,109.34,1148.7,3.8,1.1695,1.6609,39.15,1.3239
2003-10-10,8.277,108.57,1146.0,3.8,1.1812,1.6654,39.09,1.3112
2003-10-13,8.277,108.57,1146.0,3.8,1.1812,1.6654,39.09,1.3112
2003-10-14,8.2767,109.29,1175.0,3.8,1.1724,1.6737,40.1,1.32
2003-10-15,8.2767,109.56,1170.5,3.8,1.1652,1.6698,39.87,1.3285
2003-10-16,8.2776,109.36,1174.9,3.8,1.1665,1.676,39.83,1.3278
2003-10-17,8.2766,109.57,1179.0,3.8,1.163,1.6721,39.95,1.3347
2003-10-20,8.2766,110.22,1182.0,3.8,1.1671,1.6749,39.97,1.3303
2003-10-21,8.2765,109.69,1182.0,3.8,1.1676,1.6746,40.02,1.3296
2003-10-22,8.2766,108.95,1182.0,3.8,1.1805,1.6935,39.95,1.3142
2003-10-23,8.2766,109.59,1190.0,3.8,1.1795,1.6943,39.89,1.3124
2003-10-24,8.2768,109.23,1186.0,3.8,1.1833,1.6972,39.92,1.3067
2003-10-27,8.2767,108.38,1183.0,3.8,1.1762,1.6952,39.99,1.3159
2003-10-28,8.2766,108.33,1186.0,3.8,1.1689,1.6956,39.98,1.3287
2003-10-29,8.2766,108.18,1179.0,3.8,1.1673,1.6988,39.95,1.3293
2003-10-30,8.2767,108.27,1177.0,3.8,1.1694,1.7025,39.92,1.325
2003-10-31,8.2766,110.1,1184.0,3.8,1.1609,1.6956,39.95,1.3382
2003-11-03,8.2766,111.2,1186.0,3.8,1.1454,1.6786,39.96,1.3607
2003-11-04,8.2767,109.6,1186.0,3.8,1.1497,1.6802,39.94,1.3593
2003-11-05,8.2767,109.91,1187.0,3.8,1.1473,1.678,39.88,1.3653
2003-11-06,8.2769,110.15,1181.0,3.8,1.1417,1.6693,39.95,1.3737
2003-11-07,8.277,109.29,1180.0,3.8,1.1505,1.6708,39.95,1.3635
2003-11-10,8.277,107.98,1175.0,3.8,1.1515,1.6737,39.91,1.3662
2003-11-11,8.277,107.98,1175.0,3.8,1.1515,1.6737,39.91,1.3662
2003-11-12,8.277,108.55,1173.0,3.8,1.1647,1.677,39.99,1.3473
2003-11-13,8.277,108.33,1171.0,3.8,1.1711,1.688,39.91,1.3425
2003-11-14,8.277,108.43,1171.3,3.8,1.1743,1.6841,39.92,1.3333
2003-11-17,8.2769,108.98,1183.0,3.8,1.1744,1.6885,39.95,1.3245
2003-11-18,8.2767,108.11,1181.0,3.8,1.1893,1.6998,39.96,1.3055
2003-11-19,8.2767,109.06,1178.0,3.8,1.1909,1.6982,39.93,1.3032
2003-11-20,8.2769,108.99,1191.9,3.8,1.1895,1.7024,39.91,1.302
2003-11-21,8.277,108.87,1195.7,3.8,1.1913,1.7025,39.95,1.2985
2003-11-24,8.2771,109.39,1207.0,3.8,1.1768,1.695,39.92,1.3198
2003-11-25,8.277,109.72,1203.0,3.8,1.1785,1.6983,39.93,1.3172
2003-11-26,8.2772,109.11,1203.0,3.8,1.1918,1.709,39.92,1.299
2003-11-27,8.2772,109.11,1203.0,3.8,1.1918,1.709,39.92,1.299
2003-11-28,8.277,109.53,1202.1,3.8,1.1995,1.7219,39.95,1.2917
2003-12-01,8.2772,109.61,1200.0,3.8,1.1956,1.7209,39.93,1.3003
2003-12-02,8.2772,108.82,1195.5,3.8,1.2084,1.7291,39.93,1.2875
2003-12-03,8.2771,108.17,1196.0,3.8,1.2093,1.7248,39.93,1.2888
2003-12-04,8.277,108.19,1192.0,3.8,1.2077,1.72,39.91,1.2906
2003-12-05,8.2769,107.78,1191.0,3.8,1.2157,1.727,39.92,1.2755
2003-12-08,8.2771,107.23,1187.0,3.8,1.2217,1.7334,39.9,1.2663
2003-12-09,8.2771,107.3,1186.0,3.8,1.2229,1.743,39.8,1.2664
2003-12-10,8.277,108.4,1186.0,3.8,1.2215,1.7446,39.82,1.2657
2003-12-11,8.2771,108.23,1187.8,3.8,1.2164,1.7445,39.79,1.2758
2003-12-12,8.2771,107.73,1185.1,3.8,1.2284,1.7466,39.63,1.2628
2003-12-15,8.2772,107.52,1183.0,3.8,1.229,1.745,39.73,1.2635
2003-12-16,8.2771,107.6,1192.0,3.8,1.2328,1.751,39.64,1.2595
2003-12-17,8.2769,107.42,1188.7,3.8,1.2381,1.7615,39.68,1.2553
2003-12-18,8.2765,107.92,1189.0,3.8,1.2376,1.7673,39.68,1.2555
2003-12-19,8.277,107.94,1194.0,3.8,1.238,1.7675,39.65,1.2565
2003-12-22,8.2769,107.4,1195.0,3.8,1.2415,1.7635,39.65,1.254
2003-12-23,8.2769,107.44,1196.0,3.8,1.2406,1.765,39.62,1.2583
2003-12-24,8.277,107.29,1200.0,3.8,1.2464,1.7748,39.66,1.2466
2003-12-25,8.277,107.29,1200.0,3.8,1.2464,1.7748,39.66,1.2466
2003-12-26,8.2768,107.18,1199.9,3.8,1.2441,1.7725,39.58,1.2523
2003-12-29,8.2769,106.93,1198.0,3.8,1.2485,1.7705,39.65,1.2493
2003-12-30,8.2767,107.0,1197.4,3.8,1.2521,1.7786,39.66,1.2452
2003-12-31,8.2767,107.13,1192.0,3.8,1.2597,1.7842,39.63,1.238
2004-01-01,8.2767,107.13,1192.0,3.8,1.2597,1.7842,39.63,1.238
2004-01-02,8.2769,106.95,1195.1,3.8,1.2592,1.7902,39.54,1.239
2004-01-05,8.277,106.1,1192.1,3.8,1.2679,1.8085,39.32,1.2322
2004-01-06,8.2771,106.2,1186.0,3.8,1.2773,1.8245,39.13,1.2272
2004-01-07,8.2772,106.19,1187.0,3.8,1.2665,1.8193,39.03,1.2385
2004-01-08,8.2772,106.17,1182.5,3.8,1.2772,1.8338,39.0,1.2253
2004-01-09,8.277,106.54,1181.7,3.8,1.2853,1.8472,39.0,1.219
2004-01-12,8.277,106.48,1175.0,3.8,1.2802,1.8511,38.891,1.2225
2004-01-13,8.2768,106.25,1181.0,3.8,1.2735,1.8432,38.96,1.2262
2004-01-14,8.2768,106.06,1180.3,3.8,1.2726,1.8409,38.96,1.2268
2004-01-15,8.2767,106.1,1187.0,3.8,1.2588,1.8205,39.04,1.2422
2004-01-16,8.2767,106.87,1186.2,3.8,1.2395,1.7996,39.11,1.2659
2004-01-19,8.2767,106.87,1186.2,3.8,1.2395,1.7996,39.11,1.2659
2004-01-20,8.277,107.17,1190.0,3.8,1.2584,1.8187,39.1,1.2468
2004-01-21,8.2771,106.84,1189.0,3.8,1.2617,1.8295,39.1,1.2426
2004-01-22,8.2771,106.08,1189.0,3.8,1.2717,1.8446,39.05,1.2338
2004-01-23,8.2771,106.21,1185.0,3.8,1.261,1.8203,39.15,1.243
2004-01-26,8.2771,106.15,1181.0,3.8,1.2552,1.82,39.32,1.2484
2004-01-27,8.2771,105.56,1180.0,3.8,1.2643,1.8277,39.13,1.2389
2004-01-28,8.2771,105.52,1172.0,3.8,1.262,1.837,39.12,1.243
2004-01-29,8.277,106.09,1173.0,3.8,1.2389,1.8112,39.28,1.2621
2004-01-30,8.2768,105.84,1174.0,3.8,1.2452,1.8215,39.25,1.2593
2004-02-02,8.277,105.59,1171.0,3.8,1.2426,1.8182,39.24,1.2628
2004-02-03,8.2772,105.36,1169.0,3.8,1.2561,1.838,39.1,1.2478
2004-02-04,8.2772,105.53,1168.4,3.8,1.2552,1.8335,39.04,1.2497
2004-02-05,8.2773,105.52,1166.1,3.8,1.2606,1.8378,39.02,1.2443
2004-02-06,8.2773,105.57,1168.1,3.8,1.2694,1.8459,39.07,1.2343
2004-02-09,8.2773,105.68,1166.3,3.8,1.2672,1.858,39.04,1.2373
2004-02-10,8.2772,105.55,1162.1,3.8,1.2727,1.8697,38.96,1.2331
2004-02-11,8.2771,105.37,1160.6,3.8,1.2815,1.885,38.99,1.2293
2004-02-12,8.2772,105.42,1161.0,3.8,1.2807,1.891,38.87,1.2305
2004-02-13,8.277,105.6,1160.0,3.8,1.2751,1.883,38.97,1.2372
2004-02-16,8.277,105.6,1160.0,3.8,1.2751,1.883,38.97,1.2372
2004-02-17,8.277,105.8,1158.2,3.8,1.2848,1.9045,39.02,1.2269
2004-02-18,8.277,106.37,1152.2,3.8,1.2812,1.9023,39.06,1.2299
2004-02-19,8.2771,107.09,1165.0,3.8,1.2685,1.8921,39.19,1.2426
2004-02-20,8.2772,108.83,1167.4,3.8,1.2563,1.8668,39.2,1.2572
2004-02-23,8.2772,108.22,1180.0,3.8,1.2569,1.8686,39.27,1.2555
2004-02-24,8.2771,108.11,1180.0,3.8,1.2692,1.8901,39.22,1.2401
2004-02-25,8.277,108.99,1170.2,3.8,1.2503,1.8757,39.27,1.2587
2004-02-26,8.2771,109.59,1178.5,3.8,1.2444,1.8609,39.35,1.2662
2004-02-27,8.2769,109.26,1179.0,3.8,1.2441,1.8575,39.32,1.268
2004-03-01,8.2768,108.93,1179.0,3.8,1.2431,1.868,39.28,1.2703
2004-03-02,8.2768,110.27,1174.0,3.8,1.2212,1.8386,39.35,1.2963
2004-03-03,8.2768,110.25,1178.0,3.8,1.2088,1.8192,39.54,1.3038
2004-03-04,8.277,110.74,1171.0,3.8,1.2225,1.825,39.54,1.2902
2004-03-05,8.2773,111.42,1173.0,3.8,1.2401,1.8428,39.38,1.2726
2004-03-08,8.2767,112.12,1173.7,3.8,1.2371,1.8471,39.43,1.2788
2004-03-09,8.2767,111.2,1173.0,3.8,1.2428,1.8395,39.42,1.2707
2004-03-10,8.2767,111.04,1171.5,3.8,1.2226,1.8,39.47,1.29
2004-03-11,8.2772,110.89,1171.0,3.8,1.2268,1.8008,39.44,1.2784
2004-03-12,8.2771,110.82,1181.0,3.8,1.2191,1.7943,39.45,1.2865
2004-03-15,8.2773,110.48,1175.5,3.8,1.2243,1.7993,39.5,1.2785
2004-03-16,8.2773,108.95,1171.0,3.8,1.227,1.8105,39.5,1.28
2004-03-17,8.2774,108.18,1167.0,3.8,1.2197,1.8132,39.53,1.2836
2004-03-18,8.2768,106.6,1158.0,3.8,1.2392,1.8363,39.4,1.2572
2004-03-19,8.2772,106.97,1157.0,3.8,1.2269,1.827,39.44,1.271
2004-03-22,8.2773,106.84,1161.0,3.8,1.2368,1.8485,39.47,1.256
2004-03-23,8.2774,106.63,1160.5,3.8,1.2311,1.8502,39.51,1.2603
2004-03-24,8.2772,106.23,1155.0,3.8,1.2213,1.8351,39.51,1.268
2004-03-25,8.2771,106.06,1158.0,3.8,1.217,1.8099,39.58,1.275
2004-03-26,8.277,105.93,1157.9,3.8,1.2092,1.8104,39.56,1.2878
2004-03-29,8.2771,105.52,1157.8,3.8,1.2141,1.8163,39.62,1.2872
2004-03-30,8.2771,105.61,1154.0,3.8,1.2202,1.8283,39.6,1.279
2004-03-31,8.277,104.18,1146.7,3.8,1.2292,1.84,39.28,1.2677
2004-04-01,8.2769,103.7,1141.4,3.8,1.2358,1.8564,39.16,1.2627
2004-04-02,8.2769,104.55,1141.8,3.8,1.2109,1.8293,39.19,1.2932
2004-04-05,8.2769,105.36,1144.0,3.8,1.2008,1.814,39.12,1.3049
2004-04-06,8.2769,105.9,1150.4,3.8,1.2089,1.8374,39.14,1.2928
2004-04-07,8.2769,105.2,1143.5,3.8,1.2171,1.841,39.06,1.2769
2004-04-08,8.2769,106.1,1145.0,3.8,1.2088,1.8325,39.14,1.2829
2004-04-09,8.2769,106.45,1144.0,3.8,1.2102,1.8322,39.22,1.2819
2004-04-12,8.277,105.5,1141.9,3.8,1.2068,1.8358,39.22,1.284
2004-04-13,8.2769,106.96,1141.4,3.8,1.1923,1.816,39.25,1.3025
2004-04-14,8.2772,108.53,1158.0,3.8,1.194,1.7902,39.45,1.2992
2004-04-15,8.2771,108.58,1154.0,3.8,1.1914,1.7785,39.62,1.3036
2004-04-16,8.2769,107.69,1163.0,3.8,1.2025,1.8004,39.36,1.2912
2004-04-19,8.2768,108.5,1154.0,3.8,1.2019,1.8055,39.4,1.2908
2004-04-20,8.2768,108.43,1155.0,3.8,1.191,1.7914,39.42,1.308
2004-04-21,8.2769,109.55,1156.0,3.8,1.1853,1.772,39.65,1.312
2004-04-22,8.277,109.85,1160.0,3.8,1.1861,1.7684,39.7,1.3136
2004-04-23,8.2769,109.38,1159.0,3.8,1.1802,1.7674,39.6,1.3202
2004-04-26,8.2768,108.55,1156.0,3.8,1.1851,1.7857,39.72,1.3111
2004-04-27,8.2768,109.48,1153.0,3.8,1.1927,1.7925,39.67,1.2968
2004-04-28,8.2768,109.85,1157.0,3.8,1.183,1.772,39.8,1.3095
2004-04-29,8.2769,109.96,1171.0,3.8,1.1945,1.7751,40.03,1.2951
2004-04-30,8.2771,110.37,1173.6,3.8,1.1975,1.7744,40.04,1.2984
2004-05-03,8.2771,110.34,1173.0,3.8,1.1937,1.772,39.98,1.301
2004-05-04,8.2771,110.02,1172.0,3.8,1.2076,1.7907,39.95,1.283
2004-05-05,8.2771,108.5,1168.0,3.8,1.2165,1.7932,39.79,1.2745
2004-05-06,8.2771,109.58,1167.0,3.8,1.209,1.7941,39.93,1.2833
2004-05-07,8.2771,112.3,1172.0,3.8,1.1885,1.7842,40.19,1.302
2004-05-10,8.2769,114.03,1191.0,3.8,1.1834,1.7723,40.61,1.303
2004-05-11,8.2773,113.67,1189.0,3.8,1.1818,1.7544,40.7,1.3045
2004-05-12,8.2773,113.21,1182.0,3.8,1.1911,1.7743,40.59,1.289
2004-05-13,8.2772,114.25,1186.0,3.8,1.1801,1.7584,40.83,1.3076
2004-05-14,8.2772,114.3,1187.0,3.8,1.1874,1.7572,40.82,1.3005
2004-05-17,8.2772,114.1,1183.0,3.8,1.2009,1.7695,40.93,1.279
2004-05-18,8.2771,114.06,1185.0,3.8,1.1971,1.7695,40.86,1.2824
2004-05-19,8.2769,112.77,1174.0,3.8,1.2015,1.7827,40.72,1.2778
2004-05-20,8.2771,113.18,1179.0,3.8,1.1926,1.771,40.88,1.288
2004-05-21,8.2771,112.09,1176.0,3.8,1.2009,1.788,40.75,1.2797
2004-05-24,8.2771,112.66,1179.0,3.8,1.1978,1.7908,40.79,1.2821
2004-05-25,8.2769,112.21,1179.5,3.8,1.2107,1.8135,40.83,1.269
2004-05-26,8.2769,111.7,1180.0,3.8,1.2102,1.8142,40.81,1.2724
2004-05-27,8.2768,110.77,1170.0,3.8,1.2274,1.8369,40.63,1.246
2004-05-28,8.2769,110.18,1165.0,3.8,1.2217,1.833,40.61,1.2533
2004-05-31,8.2769,110.18,1165.0,3.8,1.2217,1.833,40.61,1.2533
2004-06-01,8.2767,110.45,1161.0,3.8,1.221,1.8359,40.7,1.251
2004-06-02,8.2767,110.28,1164.8,3.8,1.225,1.8381,40.65,1.2459
2004-06-03,8.2768,111.14,1164.7,3.8,1.2205,1.8387,40.74,1.252
2004-06-04,8.2767,111.27,1164.0,3.8,1.2258,1.8367,40.7,1.244
2004-06-07,8.2767,109.61,1160.0,3.8,1.232,1.8386,40.55,1.2371
2004-06-08,8.2767,109.77,1159.0,3.8,1.2273,1.8361,40.58,1.2373
2004-06-09,8.2767,109.74,1155.0,3.8,1.2097,1.8292,40.6,1.2526
2004-06-10,8.2768,109.33,1160.0,3.8,1.211,1.838,40.67,1.2442
2004-06-11,8.2767,110.09,1164.1,3.8,1.2011,1.8175,40.72,1.2597
2004-06-14,8.2766,111.15,1164.0,3.8,1.2073,1.8148,41.12,1.257
2004-06-15,8.2766,109.59,1163.4,3.8,1.2139,1.8278,40.93,1.2504
2004-06-16,8.2766,110.15,1158.0,3.8,1.2006,1.8262,41.01,1.2678
2004-06-17,8.2766,109.63,1157.5,3.8,1.204,1.8341,40.88,1.2565
2004-06-18,8.2766,108.65,1160.0,3.8,1.2118,1.8368,40.97,1.2443
2004-06-21,8.2766,108.57,1157.0,3.8,1.211,1.831,40.91,1.2469
2004-06-22,8.2766,109.0,1159.0,3.8,1.2092,1.8217,40.98,1.251
2004-06-23,8.2767,108.64,1160.0,3.8,1.209,1.8184,41.03,1.2536
2004-06-24,8.2766,107.1,1156.0,3.8,1.217,1.8216,40.85,1.2425
2004-06-25,8.2767,107.82,1150.0,3.8,1.2145,1.8218,40.87,1.2504
2004-06-28,8.2766,107.95,1153.0,3.8,1.2193,1.8294,40.9,1.2482
2004-06-29,8.2766,108.18,1152.0,3.8,1.2124,1.809,40.92,1.2615
2004-06-30,8.2766,109.43,1156.0,3.8,1.2179,1.8126,40.91,1.252
2004-07-01,8.2767,108.24,1153.0,3.8,1.2158,1.816,40.83,1.2509
2004-07-02,8.2766,108.6,1155.2,3.8,1.2307,1.83,40.7,1.2336
2004-07-05,8.2766,108.6,1155.2,3.8,1.2307,1.83,40.7,1.2336
2004-07-06,8.2768,109.24,1155.0,3.8,1.229,1.8423,40.79,1.2345
2004-07-07,8.2768,108.38,1152.2,3.8,1.2384,1.8571,40.76,1.2264
2004-07-08,8.2769,108.76,1151.0,3.8,1.239,1.8566,40.8,1.2247
2004-07-09,8.2769,108.21,1149.6,3.8,1.2388,1.8555,40.8,1.2258
2004-07-12,8.2768,108.24,1147.6,3.8,1.2409,1.864,40.69,1.2243
2004-07-13,8.2768,109.37,1149.6,3.8,1.2302,1.854,40.74,1.2391
2004-07-14,8.2767,109.13,1152.6,3.8,1.2385,1.8564,40.79,1.2288
2004-07-15,8.2767,109.52,1161.7,3.8,1.2373,1.8545,40.92,1.234
2004-07-16,8.2766,108.77,1164.7,3.8,1.2437,1.8708,40.83,1.2267
2004-07-19,8.2766,108.28,1157.7,3.8,1.2431,1.8734,40.78,1.2281
2004-07-20,8.2767,108.38,1160.6,3.8,1.2377,1.8556,40.83,1.2381
2004-07-21,8.2766,110.1,1158.6,3.8,1.2224,1.8354,41.09,1.2549
2004-07-22,8.2766,109.68,1162.6,3.8,1.2273,1.847,41.08,1.2461
2004-07-23,8.2766,110.11,1166.6,3.8,1.2122,1.8321,41.15,1.2632
2004-07-26,8.2767,110.08,1162.0,3.8,1.2135,1.8393,41.24,1.2634
2004-07-27,8.2767,111.09,1166.0,3.8,1.2056,1.8219,41.43,1.275
2004-07-28,8.2768,111.78,1168.0,3.8,1.2046,1.8222,41.5,1.2761
2004-07-29,8.2769,111.88,1168.4,3.8,1.207,1.8174,41.48,1.2754
2004-07-30,8.2769,111.39,1170.0,3.8,1.2032,1.8183,41.39,1.2796
2004-08-02,8.277,111.08,1165.0,3.8,1.2034,1.8273,41.42,1.2784
2004-08-03,8.277,110.6,1165.3,3.8,1.2051,1.8243,41.38,1.2789
2004-08-04,8.277,111.29,1168.0,3.8,1.2057,1.8248,41.58,1.2748
2004-08-05,8.2769,111.53,1164.0,3.8,1.205,1.8231,41.45,1.2764
2004-08-06,8.2769,110.05,1163.0,3.8,1.2272,1.8459,41.38,1.2515
2004-08-09,8.2769,110.57,1157.0,3.8,1.2261,1.8403,41.41,1.2549
2004-08-10,8.277,110.79,1155.1,3.8,1.2306,1.8387,41.44,1.2528
2004-08-11,8.2769,110.78,1158.0,3.8,1.2222,1.828,41.54,1.2605
2004-08-12,8.2769,111.14,1158.0,3.8,1.2224,1.821,41.55,1.2587
2004-08-13,8.2768,110.67,1162.7,3.8,1.2354,1.8432,41.55,1.2405
2004-08-16,8.2768,110.64,1160.0,3.8,1.2333,1.8392,41.55,1.2438
2004-08-17,8.2767,110.07,1157.7,3.8,1.2329,1.8288,41.53,1.2471
2004-08-18,8.2767,109.71,1157.9,3.8,1.2299,1.8225,41.51,1.2496
2004-08-19,8.2768,109.34,1155.3,3.8,1.2368,1.8313,41.45,1.242
2004-08-20,8.2767,109.32,1153.7,3.8,1.2324,1.8213,41.468,1.2489
2004-08-23,8.2767,109.47,1153.7,3.8,1.2196,1.8143,41.52,1.265
2004-08-24,8.2767,109.63,1154.2,3.8,1.2099,1.7935,41.47,1.2725
2004-08-25,8.2766,110.38,1157.1,3.8,1.209,1.7965,41.68,1.2734
2004-08-26,8.2766,109.73,1154.0,3.8,1.2084,1.7939,41.68,1.2746
2004-08-27,8.2767,109.51,1152.0,3.8,1.2025,1.7921,41.6,1.283
2004-08-30,8.2767,109.84,1153.0,3.8,1.2049,1.7925,41.65,1.279
2004-08-31,8.2766,109.0,1152.0,3.8,1.2183,1.8031,41.65,1.2641
2004-09-01,8.2766,109.62,1149.0,3.8,1.2179,1.794,41.64,1.2615
2004-09-02,8.2767,109.52,1151.0,3.8,1.2164,1.7916,41.52,1.2615
2004-09-03,8.2767,110.47,1150.3,3.8,1.2052,1.7759,41.58,1.2713
2004-09-06,8.2767,110.47,1150.3,3.8,1.2052,1.7759,41.58,1.2713
2004-09-07,8.2767,109.32,1150.9,3.8,1.2093,1.7733,41.7,1.2701
2004-09-08,8.2767,109.22,1149.3,3.8,1.2164,1.7882,41.69,1.2624
2004-09-09,8.2768,109.69,1146.0,3.8,1.2189,1.7853,41.6,1.264
2004-09-10,8.2766,109.33,1146.0,3.8,1.2282,1.7979,41.57,1.256
2004-09-13,8.2766,110.13,1145.2,3.8,1.2251,1.7956,41.53,1.2593
2004-09-14,8.2767,109.4,1145.3,3.8,1.2268,1.8001,41.26,1.2581
2004-09-15,8.2768,110.34,1148.0,3.8,1.2144,1.7772,41.33,1.2704
2004-09-16,8.2766,109.75,1145.9,3.8,1.2154,1.7909,41.23,1.2713
2004-09-17,8.2767,109.97,1147.0,3.8,1.2174,1.7921,41.3,1.2706
2004-09-20,8.2767,109.87,1146.4,3.8,1.2172,1.788,41.33,1.2729
2004-09-21,8.2766,109.94,1147.0,3.8,1.2264,1.7946,41.29,1.2595
2004-09-22,8.2766,110.53,1148.0,3.8,1.2261,1.7949,41.41,1.2608
2004-09-23,8.2766,110.39,1147.8,3.8,1.2298,1.8003,41.4,1.2584
2004-09-24,8.2766,110.72,1150.0,3.8,1.2256,1.8031,41.43,1.2638
2004-09-27,8.2766,111.13,1150.0,3.8,1.2307,1.8076,41.54,1.2589
2004-09-28,8.2766,111.48,1155.0,3.8,1.2306,1.8105,41.65,1.2613
2004-09-29,8.2766,110.9,1153.0,3.8,1.2308,1.797,41.51,1.262
2004-09-30,8.2766,110.2,1152.0,3.8,1.2417,1.809,41.44,1.2471
2004-10-01,8.2766,110.45,1149.0,3.8,1.24,1.7976,41.36,1.2496
2004-10-04,8.2766,111.13,1150.0,3.8,1.2274,1.7827,41.42,1.2663
2004-10-05,8.2766,111.21,1149.0,3.8,1.2316,1.7828,41.47,1.262
2004-10-06,8.2766,111.34,1153.0,3.8,1.2298,1.779,41.44,1.2638
2004-10-07,8.2766,111.15,1151.0,3.8,1.2286,1.7822,41.43,1.2645
2004-10-08,8.2768,109.44,1149.0,3.8,1.2418,1.7935,41.34,1.2488
2004-10-11,8.2768,109.44,1149.0,3.8,1.2418,1.7935,41.34,1.2488
2004-10-12,8.2765,109.79,1146.0,3.8,1.232,1.7879,41.36,1.2564
2004-10-13,8.2765,109.78,1149.0,3.8,1.2271,1.789,41.4,1.26
2004-10-14,8.2765,109.6,1145.0,3.8,1.2393,1.7972,41.47,1.2452
2004-10-15,8.2765,109.14,1146.0,3.8,1.2478,1.8048,41.45,1.2327
2004-10-18,8.2765,109.23,1144.0,3.8,1.252,1.801,41.49,1.2296
2004-10-19,8.2765,108.36,1145.0,3.8,1.2515,1.8039,41.35,1.2298
2004-10-20,8.2765,108.16,1141.0,3.8,1.2627,1.8187,41.28,1.2181
2004-10-21,8.2765,107.43,1140.0,3.8,1.2622,1.8297,41.25,1.2168
2004-10-22,8.2765,107.42,1140.5,3.8,1.2639,1.8277,41.22,1.2163
2004-10-25,8.2765,106.61,1134.0,3.8,1.2783,1.8404,41.06,1.1982
2004-10-26,8.2765,106.63,1131.0,3.8,1.2758,1.8369,40.97,1.2015
2004-10-27,8.2765,106.67,1124.0,3.8,1.2725,1.8323,41.06,1.2053
2004-10-28,8.2765,106.09,1124.9,3.8,1.2759,1.832,41.02,1.1962
2004-10-29,8.2766,106.04,1120.0,3.8,1.2746,1.8345,41.03,1.1988
2004-11-01,8.2765,106.41,1119.0,3.8,1.2741,1.8323,41.05,1.2028
2004-11-02,8.2764,106.29,1115.0,3.8,1.2703,1.8385,41.07,1.2075
2004-11-03,8.2765,106.2,1116.0,3.8,1.2787,1.8445,41.13,1.1968
2004-11-04,8.2765,106.02,1112.0,3.8,1.2883,1.844,40.94,1.1858
